"player_name","nationality","fbref_url","transfer_url","career_length","retired","retirement_age","age_current","debut_age","debut_year","injury_count_total","days_missed_total","games_missed_total","total_matches_club","seasons_club","foot","position_simple","height","debut_age_num","height_clean","debut_year_num","injuries_per_season","foot_clean","event","debut_band","height_group","inj_band","debut_decade","nationality_clean","region"
"Cristian Riveros","Paraguay","https://fbref.com/en/players/49ad3514/Cristian-Riveros","https://www.transfermarkt.com/cristian-riveros/profil/spieler/37713",17,"Yes",42,43,"24 years","2007",0,0,0,446,17,"right","Midfield","179",24,179,2007,0,"right",1,"[24,30]","[165,180]","[0,3]","2000s","Paraguay","Rest_of_World"
"Jason Roberts","Grenada  England","https://fbref.com/en/players/62487637/Jason-Roberts","https://www.transfermarkt.com/jason-roberts/profil/spieler/3666",14,"Yes",36,47,"23 years","2001",1,468,65,314,12,"right","Attack","185",23,185,2001,0.0833333333333333,"right",1,"[21,24)","(180,185]","[0,3]","2000s","Grenada England","UK_Ireland"
"Paul Robinson","England","https://fbref.com/en/players/3515ba56/Paul-Robinson","https://www.transfermarkt.com/paul-robinson/profil/spieler/3630",18,"Yes",37,46,"18 years","1998",8,365,60,452,16,"right","Goalkeeper","193",18,193,1998,0.5,"right",1,"[18,21)","(185,203]","(3,9]","1990s","England","UK_Ireland"
"Rubén Rochina","Spain","https://fbref.com/en/players/ecd8c01e/Ruben-Rochina","https://www.transfermarkt.com/rubn-rochina/profil/spieler/67548",15,"No",NA,34,"19 years","2010",12,396,60,293,13,"left","Attack","182",19,182,2010,0.923076923076923,"left",0,"[18,21)","(180,185]","(9,57]","2010s","Spain","EU_Major"
"Hugo Rodallega","Colombia","https://fbref.com/en/players/9683d0b2/Hugo-Rodallega","https://www.transfermarkt.com/hugo-rodallega/profil/spieler/37934",20,"No",NA,40,"20 years","2005",8,189,31,648,21,"right","Attack","180",20,180,2005,0.380952380952381,"right",0,"[18,21)","[165,180]","(3,9]","2000s","Colombia","Rest_of_World"
"Maxi Rodríguez","Argentina  Spain","https://fbref.com/en/players/4f06b1e0/Maxi-Rodriguez","https://www.transfermarkt.com/maxi-rodrguez/profil/spieler/7895",21,"Yes",40,44,"21 years","2002",8,84,17,502,20,"right","Attack","180",21,180,2002,0.4,"right",1,"[21,24)","[165,180]","(3,9]","2000s","Argentina Spain","EU_Major"
"Jack Rodwell","England","https://fbref.com/en/players/a07579ee/Jack-Rodwell","https://www.transfermarkt.com/jack-rodwell/profil/spieler/57079",18,"Yes",34,34,"16 years","2007",14,576,122,245,17,"right","Defender","188",16,188,2007,0.823529411764706,"right",1,"[15,18)","(185,203]","(9,57]","2000s","England","UK_Ireland"
"Wayne Rooney","England","https://fbref.com/en/players/f07be45a/Wayne-Rooney","https://www.transfermarkt.com/wayne-rooney/profil/spieler/3332",19,"Yes",35,40,"16 years","2002",26,478,153,694,20,"right","Attack","176",16,176,2002,1.3,"right",1,"[15,18)","[165,180]","(9,57]","2000s","England","UK_Ireland"
"Danny Rose","England  Jamaica","https://fbref.com/en/players/89d10e53/Danny-Rose","https://www.transfermarkt.com/danny-rose/profil/spieler/50174",15,"Yes",33,35,"18 years","2008",7,486,107,283,14,"left","Defender","173",18,173,2008,0.5,"left",1,"[18,21)","[165,180]","(3,9]","2000s","England Jamaica","UK_Ireland"
"Tomáš Rosický","Czech Republic","https://fbref.com/en/players/dbb688e3/Tomas-Rosicky","https://www.transfermarkt.com/tom-rosick/profil/spieler/132",19,"Yes",37,45,"19 years","2000",16,1317,268,416,18,"both","Attack","180",19,180,2000,0.888888888888889,"both",1,"[18,21)","[165,180]","(9,57]","2000s","Czech Republic","Rest_of_World"
"Wayne Routledge","England  Jamaica","https://fbref.com/en/players/1d387eee/Wayne-Routledge","https://www.transfermarkt.com/wayne-routledge/profil/spieler/14066",20,"Yes",36,40,"16 years","2001",5,310,24,549,20,"right","Attack","169",16,169,2001,0.25,"right",1,"[15,18)","[165,180]","(3,9]","2000s","England Jamaica","UK_Ireland"
"Bacary Sagna","France  Senegal","https://fbref.com/en/players/6ef56efd/Bacary-Sagna","https://www.transfermarkt.com/bacary-sagna/profil/spieler/26764",15,"Yes",36,42,"21 years","2004",17,700,131,488,16,"right","Defender","176",21,176,2004,1.0625,"right",1,"[21,24)","[165,180]","(9,57]","2000s","France Senegal","EU_Major"
"Louis Saha","France  Guadeloupe","https://fbref.com/en/players/7106e4fe/Louis-Saha","https://www.transfermarkt.com/louis-saha/profil/spieler/4015",16,"Yes",35,47,"18 years","1997",7,331,80,371,15,"left","Attack","183",18,183,1997,0.466666666666667,"left",1,"[18,21)","(180,185]","(3,9]","1990s","France Guadeloupe","EU_Major"
"Carlos Salcido","Mexico","https://fbref.com/en/players/190bc058/Carlos-Salcido","https://www.transfermarkt.com/carlos-salcido/profil/spieler/31434",18,"Yes",39,45,"23 years","2003",1,14,2,493,17,"right","Defender","176",23,176,2003,0.0588235294117647,"right",1,"[21,24)","[165,180]","[0,3]","2000s","Mexico","Rest_of_World"
"Míchel Salgado","Spain","https://fbref.com/en/players/68f36bc6/Michel-Salgado","https://www.transfermarkt.com/mchel-salgado/profil/spieler/7515",23,"Yes",42,50,"18 years","1994",1,72,12,496,17,"right","Defender","174",18,174,1994,0.0588235294117647,"right",1,"[18,21)","[165,180]","[0,3]","1990s","Spain","EU_Major"
"Christopher Samba","Congo  France","https://fbref.com/en/players/e43cada1/Christopher-Samba","https://www.transfermarkt.com/christopher-samba/profil/spieler/29016",15,"Yes",34,41,"21 years","2005",7,365,47,303,13,"N/A","Defender","195",21,195,2005,0.538461538461538,"unknown",1,"[21,24)","(185,203]","(3,9]","2000s","Congo France","EU_Major"
"Conor Sammon","Ireland","https://fbref.com/en/players/70c3608c/Conor-Sammon","https://www.transfermarkt.com/conor-sammon/profil/spieler/68331",21,"No",NA,39,"21 years","2008",2,27,2,330,12,"right","Attack","188",21,188,2008,0.166666666666667,"right",0,"[21,24)","(185,203]","[0,3]","2000s","Ireland","UK_Ireland"
"Tuncay Şanlı","Türkiye","https://fbref.com/en/players/e7a2dc67/Tuncay-Sanli","https://www.transfermarkt.com/tuncay-anl/profil/spieler/6934",13,"Yes",33,43,"20 years","2002",5,134,26,363,13,"both","Attack","182",20,182,2002,0.384615384615385,"both",1,"[18,21)","(180,185]","(3,9]","2000s","Türkiye","Rest_of_World"
"Roque Santa Cruz","Paraguay  Spain","https://fbref.com/en/players/7f2107eb/Roque-Santa-Cruz","https://www.transfermarkt.com/roque-santa-cruz/profil/spieler/215",26,"No",NA,44,"17 years","1999",15,696,110,777,27,"right","Attack","191",17,191,1999,0.555555555555556,"right",0,"[15,18)","(185,203]","(9,57]","1990s","Paraguay Spain","EU_Major"
"Paul Scharner","Austria","https://fbref.com/en/players/d8bcce3d/Paul-Scharner","https://www.transfermarkt.com/paul-scharner/profil/spieler/2953",20,"Yes",39,45,"23 years","2003",5,124,22,291,13,"N/A","Midfield","191",23,191,2003,0.384615384615385,"unknown",1,"[21,24)","(185,203]","(3,9]","2000s","Austria","Rest_of_World"
"Paul Scholes","England","https://fbref.com/en/players/24a3a72c/Paul-Scholes","https://www.transfermarkt.com/paul-scholes/profil/spieler/3397",19,"Yes",38,51,"19 years","1994",5,299,60,627,19,"right","Midfield","171",19,171,1994,0.263157894736842,"right",1,"[18,21)","[165,180]","(3,9]","1990s","England","UK_Ireland"
"Mark Schwarzer","Australia  Germany","https://fbref.com/en/players/da409c6f/Mark-Schwarzer","https://www.transfermarkt.com/mark-schwarzer/profil/spieler/3357",21,"Yes",43,53,"21 years","1994",3,84,18,568,21,"N/A","Goalkeeper","194",21,194,1994,0.142857142857143,"unknown",1,"[21,24)","(185,203]","[0,3]","1990s","Australia Germany","EU_Major"
"Freddie Sears","England","https://fbref.com/en/players/07059b2e/Freddie-Sears","https://www.transfermarkt.com/freddie-sears/profil/spieler/70714",18,"No",NA,36,"17 years","2007",2,338,50,504,18,"right","Attack","170",17,170,2007,0.111111111111111,"right",0,"[15,18)","[165,180]","[0,3]","2000s","England","UK_Ireland"
"Philippe Senderos","Switzerland  Spain","https://fbref.com/en/players/b1d82fc2/Philippe-Senderos","https://www.transfermarkt.com/philippe-senderos/profil/spieler/4277",17,"Yes",34,40,"19 years","2004",18,844,239,211,16,"right","Defender","189",19,189,2004,1.125,"right",1,"[18,21)","(185,203]","(9,57]","2000s","Switzerland Spain","EU_Major"
"Stéphane Sessègnon","Benin","https://fbref.com/en/players/35c5f9b1/Stephane-Sessegnon","https://www.transfermarkt.com/stphane-sessgnon/profil/spieler/37157",21,"Yes",40,41,"22 years","2006",4,93,14,420,13,"right","Attack","168",22,168,2006,0.307692307692308,"right",1,"[21,24)","[165,180]","(3,9]","2000s","Benin","Rest_of_World"
"Ryan Shawcross","England  Wales","https://fbref.com/en/players/285a3d44/Ryan-Shawcross","https://www.transfermarkt.com/ryan-shawcross/profil/spieler/45861",15,"Yes",34,38,"19 years","2007",14,745,109,436,15,"right","Defender","191",19,191,2007,0.933333333333333,"right",1,"[18,21)","(185,203]","(9,57]","2000s","England Wales","UK_Ireland"
"Jonjo Shelvey","England  Ireland","https://fbref.com/en/players/3727dd3c/Jonjo-Shelvey","https://www.transfermarkt.com/jonjo-shelvey/profil/spieler/71292",17,"No",NA,33,"15 years","2007",19,497,75,457,18,"right","Midfield","183",15,183,2007,1.05555555555556,"right",0,"[15,18)","(180,185]","(9,57]","2000s","England Ireland","UK_Ireland"
"Nicky Shorey","England","https://fbref.com/en/players/9665e2ea/Nicky-Shorey","https://www.transfermarkt.com/nicky-shorey/profil/spieler/13426",14,"Yes",35,44,"21 years","2002",1,8,2,440,15,"left","Defender","175",21,175,2002,0.0666666666666667,"left",1,"[21,24)","[165,180]","[0,3]","2000s","England","UK_Ireland"
"Ryan Shotton","England","https://fbref.com/en/players/09f82c6e/Ryan-Shotton","https://www.transfermarkt.com/ryan-shotton/profil/spieler/92109",17,"No",NA,37,"18 years","2007",2,16,4,348,14,"right","Defender","191",18,191,2007,0.142857142857143,"right",0,"[18,21)","(185,203]","[0,3]","2000s","England","UK_Ireland"
"Mamady Sidibé","Mali  France","https://fbref.com/en/players/c4fe1d3a/Mamady-Sidibe","https://www.transfermarkt.com/mamady-sidib/profil/spieler/14069",13,"Yes",35,45,"22 years","2002",5,646,108,304,11,"right","Attack","194",22,194,2002,0.454545454545455,"right",1,"[21,24)","(185,203]","(3,9]","2000s","Mali France","EU_Major"
"Steve Sidwell","England","https://fbref.com/en/players/ed083afd/Steve-Sidwell","https://www.transfermarkt.com/steve-sidwell/profil/spieler/13427",16,"Yes",35,42,"19 years","2002",6,596,94,412,16,"right","Midfield","178",19,178,2002,0.375,"right",1,"[18,21)","[165,180]","(3,9]","2000s","England","UK_Ireland"
"David Silva","Spain","https://fbref.com/en/players/e2716bd0/David-Silva","https://www.transfermarkt.com/david-silva/profil/spieler/35518",19,"Yes",37,39,"18 years","2004",32,629,155,714,19,"left","Attack","170",18,170,2004,1.68421052631579,"left",1,"[18,21)","[165,180]","(9,57]","2000s","Spain","EU_Major"
"Danny Simpson","England  Jamaica","https://fbref.com/en/players/3201b03d/Danny-Simpson","https://www.transfermarkt.com/danny-simpson/profil/spieler/37442",18,"Yes",37,38,"19 years","2006",4,114,23,377,16,"right","Defender","178",19,178,2006,0.25,"right",1,"[18,21)","[165,180]","(3,9]","2000s","England Jamaica","UK_Ireland"
"Martin Škrtel","Slovakia","https://fbref.com/en/players/defb905a/Martin-Skrtel","https://www.transfermarkt.com/martin-krtel/profil/spieler/24180",21,"No",NA,40,"19 years","Not found",22,707,105,516,20,"right","Defender","191",19,191,NA,1.1,"right",0,"[18,21)","(185,203]","(9,57]","NAs","Slovakia","Rest_of_World"
"Chris Smalling","England  Jamaica","https://fbref.com/en/players/b6964eb6/Chris-Smalling","https://www.transfermarkt.com/chris-smalling/profil/spieler/103427",17,"No",NA,36,"18 years","2008",26,792,169,509,18,"right","Defender","194",18,194,2008,1.44444444444444,"right",0,"[18,21)","(185,203]","(9,57]","2000s","England Jamaica","UK_Ireland"
"Keith Southern","England","https://fbref.com/en/players/8db518ba/Keith-Southern","https://www.transfermarkt.com/keith-southern/profil/spieler/44986",8,"Yes",34,44,"21 years","2002",0,0,0,378,13,"right","Midfield","178",21,178,2002,0,"right",1,"[21,24)","[165,180]","[0,3]","2000s","England","UK_Ireland"
"Jay Spearing","England","https://fbref.com/en/players/f26579f5/Jay-Spearing","https://www.transfermarkt.com/jay-spearing/profil/spieler/52111",17,"No",NA,37,"20 years","2009",4,95,17,441,17,"right","Midfield","168",20,168,2009,0.235294117647059,"right",0,"[18,21)","[165,180]","(3,9]","2000s","England","UK_Ireland"
"Jonathan Spector","United States  Germany","https://fbref.com/en/players/3670bd5c/Jonathan-Spector","https://www.transfermarkt.com/jonathan-spector/profil/spieler/24637",15,"Yes",33,39,"18 years","2004",7,385,69,331,16,"right","Defender","182",18,182,2004,0.4375,"right",1,"[18,21)","(180,185]","(3,9]","2000s","United States Germany","EU_Major"
"Jordan Spence","England","https://fbref.com/en/players/f7780381/Jordan-Spence","https://www.transfermarkt.com/jordan-spence/profil/spieler/61588",11,"Yes",30,35,"18 years","2008",0,0,0,249,12,"right","Defender","182",18,182,2008,0,"right",1,"[18,21)","(180,185]","[0,3]","2000s","England","UK_Ireland"
"Sébastien Squillaci","France  Italy","https://fbref.com/en/players/f7ec06db/Sebastien-Squillaci","https://www.transfermarkt.com/sbastien-squillaci/profil/spieler/5293",20,"Yes",37,45,"21 years","2002",2,220,34,399,15,"right","Defender","183",21,183,2002,0.133333333333333,"right",1,"[21,24)","(180,185]","[0,3]","2000s","France Italy","EU_Major"
"Ronnie Stam","Netherlands","https://fbref.com/en/players/eb383c11/Ronnie-Stam","https://www.transfermarkt.com/ronnie-stam/profil/spieler/24877",14,"Yes",32,41,"18 years","2002",0,0,0,313,14,"right","Defender","175",18,175,2002,0,"right",1,"[18,21)","[165,180]","[0,3]","2000s","Netherlands","EU_Major"
"Junior Stanislas","England  St. Lucia","https://fbref.com/en/players/6992791d/Junior-Stanislas","https://www.transfermarkt.com/junior-stanislas/profil/spieler/87672",14,"Yes",33,36,"18 years","2008",13,769,111,320,15,"right","Attack","183",18,183,2008,0.866666666666667,"right",1,"[18,21)","(180,185]","(9,57]","2000s","England St. Lucia","UK_Ireland"
"Richard Stearman","England  Ireland","https://fbref.com/en/players/9a3a436e/Richard-Stearman","https://www.transfermarkt.com/richard-stearman/profil/spieler/34349",19,"Yes",36,38,"16 years","2004",3,117,37,541,20,"right","Defender","191",16,191,2004,0.15,"right",1,"[15,18)","(185,203]","[0,3]","2000s","England Ireland","UK_Ireland"
"Grétar Steinsson","Iceland","https://fbref.com/en/players/a79e86c4/Gretar-Steinsson","https://www.transfermarkt.com/grtar-steinsson/profil/spieler/30304",13,"Yes",31,43,"22 years","2004",2,186,27,240,9,"right","Defender","189",22,189,2004,0.222222222222222,"right",1,"[21,24)","(185,203]","[0,3]","2000s","Iceland","Rest_of_World"
"David Stockdale","England","https://fbref.com/en/players/dc168826/David-Stockdale","https://www.transfermarkt.com/david-stockdale/profil/spieler/67339",15,"Yes",38,40,"16 years","2002",2,102,21,457,19,"right","Goalkeeper","191",16,191,2002,0.105263157894737,"right",1,"[15,18)","(185,203]","[0,3]","2000s","England","UK_Ireland"
"Daniel Sturridge","England","https://fbref.com/en/players/1b7ec703/Daniel-Sturridge","https://www.transfermarkt.com/daniel-sturridge/profil/spieler/47082",17,"Yes",34,36,"16 years","2006",28,859,181,296,15,"left","Attack","188",16,188,2006,1.86666666666667,"left",1,"[15,18)","(185,203]","(9,57]","2000s","England","UK_Ireland"
"Luis Suárez","Uruguay","https://fbref.com/en/players/a6154613/Luis-Suarez","https://www.transfermarkt.com/luis-surez/profil/spieler/44352",19,"No",NA,38,"19 years","2006",24,440,62,773,20,"right","Attack","182",19,182,2006,1.2,"right",0,"[18,21)","(180,185]","(9,57]","2000s","Uruguay","South_America"
"Ludovic Sylvestre","France  Guadeloupe","https://fbref.com/en/players/37103874/Ludovic-Sylvestre","https://www.transfermarkt.com/ludovic-sylvestre/profil/spieler/43248",12,"Yes",34,41,"21 years","2005",2,61,6,217,12,"right","Midfield","182",21,182,2005,0.166666666666667,"right",1,"[21,24)","(180,185]","[0,3]","2000s","France Guadeloupe","EU_Major"
"Wojciech Szczęsny","Poland","https://fbref.com/en/players/01b8a2b2/Wojciech-Szczesny","https://www.transfermarkt.com/wojciech-szczsny/profil/spieler/44058",15,"No",NA,35,"19 years","2009",13,267,49,559,17,"right","Goalkeeper","195",19,195,2009,0.764705882352941,"right",0,"[18,21)","(185,203]","(9,57]","2000s","Poland","Rest_of_World"
"Thomas Sørensen","Denmark","https://fbref.com/en/players/31d82fec/Thomas-Sorensen","https://www.transfermarkt.com/thomas-srensen/profil/spieler/3473",19,"Yes",41,49,"23 years","1999",0,0,0,404,15,"right","Goalkeeper","193",23,193,1999,0,"right",1,"[21,24)","(185,203]","[0,3]","1990s","Denmark","Rest_of_World"
"Gabriel Tamaș","Romania","https://fbref.com/en/players/5d2c2f2b/Gabriel-Tamas","https://www.transfermarkt.com/gabriel-tama/profil/spieler/6893",20,"Yes",39,42,"19 years","2003",6,259,43,374,19,"right","Defender","188",19,188,2003,0.315789473684211,"right",1,"[18,21)","(185,203]","(3,9]","2000s","Romania","Rest_of_World"
"Matthew Taylor","England","https://fbref.com/en/players/3b2c9cac/Matthew-Taylor","https://www.transfermarkt.com/matthew-taylor/profil/spieler/9218",17,"Yes",37,44,"20 years","2002",4,303,41,544,17,"left","Midfield","178",20,178,2002,0.235294117647059,"left",1,"[18,21)","[165,180]","(3,9]","2000s","England","UK_Ireland"
"Ryan Taylor","England","https://fbref.com/en/players/5c6dd7bc/Ryan-Taylor","https://www.transfermarkt.com/ryan-taylor/profil/spieler/33785",16,"Yes",37,41,"17 years","2002",7,1450,204,305,16,"right","Defender","179",17,179,2002,0.4375,"right",1,"[15,18)","[165,180]","(3,9]","2000s","England","UK_Ireland"
"Steven Taylor","England","https://fbref.com/en/players/9f9ba8ca/Steven-Taylor","https://www.transfermarkt.com/steven-taylor/profil/spieler/17273",17,"Yes",35,39,"17 years","2003",9,755,118,388,19,"right","Defender","188",17,188,2003,0.473684210526316,"right",1,"[15,18)","(185,203]","(3,9]","2000s","England","UK_Ireland"
"Gary Taylor-Fletcher","England","https://fbref.com/en/players/62c612b8/Gary-Taylor-Fletcher","https://www.transfermarkt.com/gary-taylor-fletcher/profil/spieler/49101",12,"Yes",38,44,"21 years","2002",0,0,0,451,15,"right","Attack","183",21,183,2002,0,"right",1,"[21,24)","(180,185]","[0,3]","2000s","England","UK_Ireland"
"Somen Tchoyi","Cameroon","https://fbref.com/en/players/84f5fc82/Somen-Tchoyi","https://www.transfermarkt.com/somen-tchoyi/profil/spieler/37058",20,"No",NA,42,"21 years","Not found",3,89,14,199,9,"both","Attack","190",21,190,NA,0.333333333333333,"both",0,"[21,24)","(185,203]","[0,3]","NAs","Cameroon","Rest_of_World"
"John Terry","England","https://fbref.com/en/players/68517cfd/John-Terry","https://www.transfermarkt.com/john-terry/profil/spieler/3160",19,"Yes",37,45,"17 years","1998",13,330,80,660,20,"right","Defender","187",17,187,1998,0.65,"right",1,"[15,18)","(185,203]","(9,57]","1990s","England","UK_Ireland"
