player_name,player_url,season,injury_type,from_date,until_date,days,days_text,games_missed,games_missed_text,club_at_injury
Gareth McAuley,https://www.transfermarkt.com/gareth-mcauley/profil/spieler/40567,18/19,Calf problems,11/09/2018,05/11/2018,56,56 days,15,15,N/A
Gareth McAuley,https://www.transfermarkt.com/gareth-mcauley/profil/spieler/40567,16/17,Thigh problems,10/06/2017,10/09/2017,93,93 days,7,7,N/A
Gareth McAuley,https://www.transfermarkt.com/gareth-mcauley/profil/spieler/40567,10/11,Achilles tendon problems,26/11/2010,01/02/2011,68,68 days,5,5,N/A
James McClean,https://www.transfermarkt.com/james-mcclean/profil/spieler/85935,24/25,Hip problems,21/02/2025,27/02/2025,7,7 days,2,2,N/A
James McClean,https://www.transfermarkt.com/james-mcclean/profil/spieler/85935,24/25,Foot injury,08/09/2024,14/09/2024,7,7 days,1,1,N/A
James McClean,https://www.transfermarkt.com/james-mcclean/profil/spieler/85935,12/13,Ankle injury,06/02/2013,23/02/2013,18,18 days,1,1,N/A
James McClean,https://www.transfermarkt.com/james-mcclean/profil/spieler/85935,12/13,Groin injury,06/10/2012,20/10/2012,15,15 days,2,2,N/A
Tyrone Mears,https://www.transfermarkt.com/tyrone-mears/profil/spieler/14050,17/18,Leg injury,13/04/2018,23/05/2018,41,41 days,7,7,N/A
Tyrone Mears,https://www.transfermarkt.com/tyrone-mears/profil/spieler/14050,17/18,Calf strain,18/03/2018,30/03/2018,13,13 days,1,1,N/A
Tyrone Mears,https://www.transfermarkt.com/tyrone-mears/profil/spieler/14050,15/16,Hamstring injury,06/03/2016,11/03/2016,6,6 days,1,1,N/A
Tyrone Mears,https://www.transfermarkt.com/tyrone-mears/profil/spieler/14050,11/12,Broken leg,04/08/2011,04/05/2012,275,275 days,42,42,N/A
Per Mertesacker,https://www.transfermarkt.com/per-mertesacker/profil/spieler/6710,16/17,Knee injury,21/07/2016,27/01/2017,191,191 days,32,32,N/A
Per Mertesacker,https://www.transfermarkt.com/per-mertesacker/profil/spieler/6710,15/16,Hamstring injury,02/05/2016,23/05/2016,22,22 days,2,2,N/A
Per Mertesacker,https://www.transfermarkt.com/per-mertesacker/profil/spieler/6710,15/16,Ill,20/08/2015,10/09/2015,22,22 days,2,2,N/A
Per Mertesacker,https://www.transfermarkt.com/per-mertesacker/profil/spieler/6710,11/12,Ligament injury,13/02/2012,14/05/2012,92,92 days,17,17,N/A
Per Mertesacker,https://www.transfermarkt.com/per-mertesacker/profil/spieler/6710,10/11,Heel injury,09/05/2011,01/08/2011,85,85 days,5,5,N/A
Per Mertesacker,https://www.transfermarkt.com/per-mertesacker/profil/spieler/6710,10/11,Eyebow fracture,09/09/2010,23/09/2010,15,15 days,4,4,N/A
Per Mertesacker,https://www.transfermarkt.com/per-mertesacker/profil/spieler/6710,08/09,Torn ankle ligaments,07/05/2009,09/07/2009,64,64 days,8,8,N/A
Per Mertesacker,https://www.transfermarkt.com/per-mertesacker/profil/spieler/6710,08/09,influenza,12/03/2009,16/03/2009,5,5 days,2,2,N/A
Per Mertesacker,https://www.transfermarkt.com/per-mertesacker/profil/spieler/6710,08/09,influenza,22/09/2008,25/09/2008,4,4 days,1,1,N/A
Per Mertesacker,https://www.transfermarkt.com/per-mertesacker/profil/spieler/6710,08/09,Meniscus damage,21/07/2008,01/09/2008,43,43 days,5,5,N/A
Per Mertesacker,https://www.transfermarkt.com/per-mertesacker/profil/spieler/6710,06/07,Heel injury,06/07/2006,10/09/2006,67,67 days,8,8,N/A
Ignasi Miquel,https://www.transfermarkt.com/ignasi-miquel/profil/spieler/70245,19/20,Knee injury,24/08/2019,18/12/2019,117,117 days,18,18,N/A
Ignasi Miquel,https://www.transfermarkt.com/ignasi-miquel/profil/spieler/70245,18/19,Knee injury,21/08/2018,21/10/2018,62,62 days,7,7,N/A
Ryo Miyaichi,https://www.transfermarkt.com/ryo-miyaichi/profil/spieler/129688,24/25,Hamstring injury,22/05/2025,26/06/2025,36,36 days,6,6,N/A
Ryo Miyaichi,https://www.transfermarkt.com/ryo-miyaichi/profil/spieler/129688,24/25,Calf injury,14/09/2024,10/10/2024,27,27 days,7,7,N/A
Ryo Miyaichi,https://www.transfermarkt.com/ryo-miyaichi/profil/spieler/129688,22/23,Cruciate ligament tear,28/07/2022,21/05/2023,298,298 days,34,34,N/A
Ryo Miyaichi,https://www.transfermarkt.com/ryo-miyaichi/profil/spieler/129688,21/22,Hamstring injury,02/06/2022,19/06/2022,18,18 days,5,5,N/A
Ryo Miyaichi,https://www.transfermarkt.com/ryo-miyaichi/profil/spieler/129688,20/21,Fitness,16/03/2021,15/05/2021,61,61 days,9,9,N/A
Ryo Miyaichi,https://www.transfermarkt.com/ryo-miyaichi/profil/spieler/129688,19/20,Groin injury,06/06/2020,15/03/2021,283,283 days,33,33,N/A
Ryo Miyaichi,https://www.transfermarkt.com/ryo-miyaichi/profil/spieler/129688,19/20,Knee problems,28/05/2020,31/05/2020,4,4 days,1,1,N/A
Ryo Miyaichi,https://www.transfermarkt.com/ryo-miyaichi/profil/spieler/129688,17/18,Outer ligament problems,29/04/2018,07/07/2018,70,70 days,9,9,N/A
Ryo Miyaichi,https://www.transfermarkt.com/ryo-miyaichi/profil/spieler/129688,17/18,Fitness,01/03/2018,22/04/2018,53,53 days,9,9,N/A
Ryo Miyaichi,https://www.transfermarkt.com/ryo-miyaichi/profil/spieler/129688,16/17,Cruciate ligament tear,28/06/2017,28/02/2018,246,246 days,34,34,N/A
Ryo Miyaichi,https://www.transfermarkt.com/ryo-miyaichi/profil/spieler/129688,15/16,Knee problems,26/04/2016,10/05/2016,15,15 days,1,1,N/A
Ryo Miyaichi,https://www.transfermarkt.com/ryo-miyaichi/profil/spieler/129688,15/16,Cruciate ligament tear,18/07/2015,21/03/2016,248,248 days,37,37,N/A
Ryo Miyaichi,https://www.transfermarkt.com/ryo-miyaichi/profil/spieler/129688,14/15,Ankle injury,01/07/2014,01/09/2014,63,63 days,6,6,N/A
Ryo Miyaichi,https://www.transfermarkt.com/ryo-miyaichi/profil/spieler/129688,13/14,Hamstring injury,17/03/2014,18/05/2014,63,63 days,11,11,N/A
Ryo Miyaichi,https://www.transfermarkt.com/ryo-miyaichi/profil/spieler/129688,13/14,Hamstring injury,19/11/2013,10/12/2013,22,22 days,6,6,N/A
Anthony Modeste,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,23/24,Adductor injury,24/11/2023,04/12/2023,11,11 days,3,3,N/A
Anthony Modeste,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,22/23,Groin surgery,17/11/2022,31/12/2022,45,45 days,0,-,N/A
Anthony Modeste,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,22/23,Thigh problems,10/10/2022,17/10/2022,8,8 days,1,1,N/A
Anthony Modeste,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,21/22,Fever,31/03/2022,07/04/2022,8,8 days,1,1,N/A
Anthony Modeste,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,21/22,Corona virus,10/02/2022,17/02/2022,8,8 days,1,1,N/A
Anthony Modeste,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,20/21,Pubalgia,08/04/2021,05/07/2021,89,89 days,7,7,N/A
Anthony Modeste,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,20/21,Back problems,26/10/2020,26/11/2020,32,32 days,3,3,N/A
Anthony Modeste,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,20/21,Knee problems,10/08/2020,08/10/2020,60,60 days,4,4,N/A
Anthony Modeste,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,19/20,Adductor pain,17/02/2020,27/02/2020,11,11 days,1,1,N/A
Anthony Modeste,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,18/19,Hamstring injury,25/04/2019,09/05/2019,15,15 days,2,2,N/A
Anthony Modeste,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,16/17,Knee problems,05/12/2016,12/12/2016,8,8 days,0,-,N/A
Anthony Modeste,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,15/16,Head injury,03/03/2016,03/03/2016,1,1 days,0,-,N/A
Anthony Modeste,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,14/15,minor knock,09/03/2015,19/03/2015,11,11 days,1,1,N/A
Anthony Modeste,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,13/14,Hamstring strain,31/03/2014,07/04/2014,8,8 days,1,1,N/A
Garry Monk,https://www.transfermarkt.com/garry-monk/profil/spieler/4111,13/14,Knee injury,26/10/2013,11/01/2014,78,78 days,16,16,N/A
Luke Moore,https://www.transfermarkt.com/luke-moore/profil/spieler/4075,15/16,Ankle injury,01/08/2015,25/08/2015,25,25 days,5,5,N/A
Luke Moore,https://www.transfermarkt.com/luke-moore/profil/spieler/4075,08/09,Thigh problems,17/01/2009,01/02/2009,16,16 days,3,3,N/A
Luke Moore,https://www.transfermarkt.com/luke-moore/profil/spieler/4075,08/09,Thigh problems,12/08/2008,29/08/2008,18,18 days,2,2,N/A
Vangelis Moras,https://www.transfermarkt.com/vangelis-moras/profil/spieler/9850,15/16,Muscle injury,08/03/2016,16/03/2016,9,9 days,1,1,N/A
Vangelis Moras,https://www.transfermarkt.com/vangelis-moras/profil/spieler/9850,13/14,flu,24/01/2014,27/01/2014,4,4 days,1,1,N/A
Vangelis Moras,https://www.transfermarkt.com/vangelis-moras/profil/spieler/9850,13/14,bruise,15/12/2013,20/12/2013,6,6 days,0,-,N/A
Vangelis Moras,https://www.transfermarkt.com/vangelis-moras/profil/spieler/9850,13/14,Muscle injury,01/10/2013,26/10/2013,26,26 days,4,4,N/A
Vangelis Moras,https://www.transfermarkt.com/vangelis-moras/profil/spieler/9850,11/12,Overstretching,08/02/2012,01/03/2012,23,23 days,4,4,N/A
Vangelis Moras,https://www.transfermarkt.com/vangelis-moras/profil/spieler/9850,10/11,unknown injury,10/01/2011,20/01/2011,11,11 days,2,2,N/A
Kyle Naughton,https://www.transfermarkt.com/kyle-naughton/profil/spieler/66219,23/24,Hamstring injury,16/03/2024,30/05/2024,76,76 days,8,8,N/A
Kyle Naughton,https://www.transfermarkt.com/kyle-naughton/profil/spieler/66219,21/22,Corona virus,13/08/2021,23/08/2021,11,11 days,3,3,N/A
Kyle Naughton,https://www.transfermarkt.com/kyle-naughton/profil/spieler/66219,14/15,Ankle injury,07/04/2015,22/05/2015,46,46 days,6,6,N/A
Kyle Naughton,https://www.transfermarkt.com/kyle-naughton/profil/spieler/66219,14/15,Ankle injury,04/10/2014,27/10/2014,24,24 days,0,-,N/A
Kyle Naughton,https://www.transfermarkt.com/kyle-naughton/profil/spieler/66219,13/14,Dead leg,03/11/2013,07/11/2013,5,5 days,0,-,N/A
Andrea Orlandi,https://www.transfermarkt.com/andrea-orlandi/profil/spieler/29117,13/14,Knee surgery,31/08/2013,15/11/2013,77,77 days,10,10,N/A
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,24/25,Inner ligament stretch of the knee,11/05/2025,02/06/2025,23,23 days,3,3,N/A
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,24/25,Rest,22/02/2025,26/02/2025,5,5 days,1,1,N/A
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,23/24,pneumonia,10/05/2024,13/05/2024,4,4 days,1,1,N/A
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,23/24,Torn thigh muscle,21/12/2023,29/03/2024,100,100 days,17,17,N/A
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,22/23,Hamstring injury,16/07/2022,17/10/2022,94,94 days,14,14,N/A
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,20/21,Knee injury,21/08/2020,12/12/2020,114,114 days,20,20,N/A
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,19/20,Knock,11/06/2020,20/06/2020,10,10 days,0,-,N/A
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,19/20,Ankle injury,23/12/2019,04/01/2020,13,13 days,3,3,N/A
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,19/20,Head injury,03/10/2019,07/10/2019,5,5 days,1,1,N/A
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,18/19,Knock,06/05/2019,11/05/2019,6,6 days,1,1,N/A
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,18/19,Hamstring injury,09/03/2019,12/04/2019,35,35 days,8,8,N/A
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,17/18,Cruciate ligament tear,25/04/2018,07/03/2019,317,317 days,58,58,N/A
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,16/17,Hamstring injury,10/05/2017,27/05/2017,18,18 days,3,3,N/A
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,15/16,Inner ligament injury,05/05/2016,07/07/2016,64,64 days,9,9,N/A
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,15/16,Knee injury,22/02/2016,28/04/2016,67,67 days,14,14,N/A
Bruno Perone,https://www.transfermarkt.com/bruno-perone/profil/spieler/67996,17/18,Knee injury,12/09/2017,03/10/2017,22,22 days,2,2,N/A
Radosav Petrović,https://www.transfermarkt.com/radosav-petrovi/profil/spieler/75296,24/25,Facial injury,25/04/2025,03/05/2025,9,9 days,1,1,N/A
Radosav Petrović,https://www.transfermarkt.com/radosav-petrovi/profil/spieler/75296,24/25,Facial fracture,30/01/2025,14/03/2025,44,44 days,8,8,N/A
Radosav Petrović,https://www.transfermarkt.com/radosav-petrovi/profil/spieler/75296,16/17,Muscle injury,15/10/2016,30/10/2016,16,16 days,3,3,N/A
Radosav Petrović,https://www.transfermarkt.com/radosav-petrovi/profil/spieler/75296,13/14,unknown injury,10/03/2014,14/04/2014,36,36 days,5,5,N/A
Radosav Petrović,https://www.transfermarkt.com/radosav-petrovi/profil/spieler/75296,12/13,unknown injury,17/11/2012,30/11/2012,14,14 days,2,2,N/A
Anthony Pilkington,https://www.transfermarkt.com/anthony-pilkington/profil/spieler/67322,13/14,Hamstring injury,24/11/2013,10/01/2014,48,48 days,9,9,N/A
Anthony Pilkington,https://www.transfermarkt.com/anthony-pilkington/profil/spieler/67322,13/14,Knee injury,20/07/2013,26/08/2013,38,38 days,2,2,N/A
Anthony Pilkington,https://www.transfermarkt.com/anthony-pilkington/profil/spieler/67322,12/13,Hamstring injury,09/03/2013,06/04/2013,29,29 days,2,2,N/A
Anthony Pilkington,https://www.transfermarkt.com/anthony-pilkington/profil/spieler/67322,12/13,Hamstring injury,02/02/2013,23/02/2013,22,22 days,1,1,N/A
Anthony Pilkington,https://www.transfermarkt.com/anthony-pilkington/profil/spieler/67322,12/13,Back injury,24/09/2012,05/10/2012,12,12 days,2,2,N/A
Anthony Pilkington,https://www.transfermarkt.com/anthony-pilkington/profil/spieler/67322,11/12,Hamstring injury,18/03/2012,08/04/2012,22,22 days,3,3,N/A
David Pizarro,https://www.transfermarkt.com/david-pizarro/profil/spieler/5896,17/18,Muscle tear,21/05/2018,13/06/2018,24,24 days,3,3,N/A
David Pizarro,https://www.transfermarkt.com/david-pizarro/profil/spieler/5896,17/18,muscular problems,04/05/2018,16/05/2018,13,13 days,2,2,N/A
David Pizarro,https://www.transfermarkt.com/david-pizarro/profil/spieler/5896,17/18,Knee problems,13/10/2017,18/10/2017,6,6 days,1,1,N/A
David Pizarro,https://www.transfermarkt.com/david-pizarro/profil/spieler/5896,15/16,Muscle tear,05/05/2016,20/05/2016,16,16 days,3,3,N/A
David Pizarro,https://www.transfermarkt.com/david-pizarro/profil/spieler/5896,15/16,Fitness,16/03/2016,16/03/2016,1,1 days,0,-,N/A
David Pizarro,https://www.transfermarkt.com/david-pizarro/profil/spieler/5896,15/16,Calf muscle tear,11/01/2016,05/04/2016,86,86 days,10,10,N/A
David Pizarro,https://www.transfermarkt.com/david-pizarro/profil/spieler/5896,15/16,Metatarsal fracture,25/10/2015,11/12/2015,48,48 days,4,4,N/A
David Pizarro,https://www.transfermarkt.com/david-pizarro/profil/spieler/5896,15/16,Thigh problems,13/09/2015,20/09/2015,8,8 days,1,1,N/A
David Pizarro,https://www.transfermarkt.com/david-pizarro/profil/spieler/5896,15/16,Muscle tear,24/07/2015,02/09/2015,41,41 days,10,10,N/A
David Pizarro,https://www.transfermarkt.com/david-pizarro/profil/spieler/5896,14/15,Thigh problems,27/03/2015,10/04/2015,15,15 days,3,3,N/A
David Pizarro,https://www.transfermarkt.com/david-pizarro/profil/spieler/5896,14/15,Knock,13/03/2015,25/03/2015,13,13 days,2,2,N/A
David Pizarro,https://www.transfermarkt.com/david-pizarro/profil/spieler/5896,13/14,Knock,21/03/2014,01/04/2014,12,12 days,3,3,N/A
David Pizarro,https://www.transfermarkt.com/david-pizarro/profil/spieler/5896,13/14,minor knock,01/11/2013,04/11/2013,4,4 days,1,1,N/A
David Pizarro,https://www.transfermarkt.com/david-pizarro/profil/spieler/5896,12/13,Injury to the ankle,11/01/2013,27/01/2013,17,17 days,3,3,N/A
David Pizarro,https://www.transfermarkt.com/david-pizarro/profil/spieler/5896,11/12,Knee problems,01/12/2011,16/12/2011,16,16 days,2,2,N/A
Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,25/26,Calf injury,13/12/2025,,64,64 days,12,12,N/A
Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,25/26,Ankle injury,30/10/2025,16/11/2025,18,18 days,3,3,N/A
Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,25/26,Thigh problems,09/10/2025,31/10/2025,23,23 days,4,4,N/A
Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,25/26,Fitness,11/08/2025,13/10/2025,64,64 days,9,9,N/A
Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,23/24,Muscle fatigue,03/09/2023,05/10/2023,33,33 days,4,4,N/A
Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,23/24,unknown injury,12/07/2023,15/08/2023,35,35 days,0,-,N/A
Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,22/23,Hamstring injury,14/05/2023,20/06/2023,38,38 days,4,4,N/A
Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,22/23,Adductor injury,12/03/2023,11/04/2023,31,31 days,6,6,N/A
Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,22/23,Groin strain,01/02/2023,27/02/2023,27,27 days,6,6,N/A
Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,22/23,Hamstring strain,31/10/2022,18/01/2023,80,80 days,7,7,N/A
Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,22/23,Knee surgery,05/09/2022,26/01/2023,144,144 days,21,21,N/A
Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,22/23,Meniscus injury,25/07/2022,12/09/2022,50,50 days,7,7,N/A
Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,21/22,Calf injury,18/04/2022,23/05/2022,36,36 days,5,5,N/A
Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,21/22,Hamstring injury,08/11/2021,03/02/2022,88,88 days,16,16,N/A
Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,20/21,Muscle injury,08/04/2021,11/04/2021,4,4 days,0,-,N/A
Pavel Pogrebnyak,https://www.transfermarkt.com/pavel-pogrebnyak/profil/spieler/15074,19/20,Corona virus,21/05/2020,21/06/2020,32,32 days,1,1,N/A
Pavel Pogrebnyak,https://www.transfermarkt.com/pavel-pogrebnyak/profil/spieler/15074,18/19,Fitness,19/10/2018,29/01/2019,103,103 days,9,9,N/A
Pavel Pogrebnyak,https://www.transfermarkt.com/pavel-pogrebnyak/profil/spieler/15074,17/18,Achilles tendon rupture,18/04/2018,18/10/2018,184,184 days,11,11,N/A
Pavel Pogrebnyak,https://www.transfermarkt.com/pavel-pogrebnyak/profil/spieler/15074,15/16,Calf injury,30/04/2016,30/08/2016,123,123 days,15,15,N/A
Pavel Pogrebnyak,https://www.transfermarkt.com/pavel-pogrebnyak/profil/spieler/15074,11/12,Ankle injury,30/03/2012,06/04/2012,8,8 days,0,-,N/A
