transfermarkt_id,player_name,player_url,status,name_home_country_fbref,dob_age,place_birth,height,citizenship,position,foot,debut_season,debut_age,first_club,debut_year,transfermarkt_url
171424,Riyad Mahrez,https://fbref.com/en/players/892d5bb1/Riyad-Mahrez,Success,Not found,"February 21, 1991 (Age: 34-277d)","Sarcelles, France",178,Algeria dz  Other: France,"FW-MF (AM-WM, right)",Left,2011-2012,20 years,Le Havre,2011,https://www.transfermarkt.com/riyad-mahrez/profil/spieler/171424
285845,Ainsley Maitland-Niles,https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles,Success,Not found,"August 29, 1997 (Age: 28-088d)","London, England, United Kingdom",180,England eng,DF-FW-MF (FB-WM),Right,2014-2015,16 years,Arsenal,2014,https://www.transfermarkt.com/ainsley-maitland-niles/profil/spieler/285845
200512,Sadio Mané,https://fbref.com/en/players/c691bfe2/Sadio-Mane,Success,Not found,"April 10, 1992 (Age: 33-229d)","Sédhiou, Senegal",175,Senegal,"FW-MF (AM, left)",Right,2011-2012,19 years,Metz,2011,https://www.transfermarkt.com/sadio-man/profil/spieler/200512
90681,Eliaquim Mangala,https://fbref.com/en/players/f520049f/Eliaquim-Mangala,Success,Not found,13-Feb-91,Not found,188,France,DF (CB),Left,2008-2009,17 years,Standard Liège,2008,https://www.transfermarkt.com/eliaquim-mangala/profil/spieler/90681
162029,Javier Manquillo,https://fbref.com/en/players/758dd7f0/Javier-Manquillo,Success,Not found,5-May-94,Not found,175,Spain,"DF (FB, right)",Right,2012-2013,18 years,Atlético Madrid,2012,https://www.transfermarkt.com/javier-manquillo/profil/spieler/162029
144303,Lazar Marković,https://fbref.com/en/players/723ba189/Lazar-Markovic,Success,Not found,2-Mar-94,Not found,176,Serbia,"FW-MF (AM-WM, right)",Right,2011-2012,17 years,Partizan,2011,https://www.transfermarkt.com/lazar-markovi/profil/spieler/144303
4055,Dean Marney,https://fbref.com/en/players/b3379356/Dean-Marney,Success,Not found,31-Jan-84,Not found,183,England eng,MF,Right,2002-2003,18 years,Swindon Town,2002,https://www.transfermarkt.com/dean-marney/profil/spieler/4055
111873,Emiliano Martínez,https://fbref.com/en/players/7956236f/Emiliano-Martinez,Success,Not found,"September 2, 1992 (Age: 33-084d)","Mar del Plata, Argentina",193,Argentina,GK,Right,2011-2012,18 years,Oxford United,2011,https://www.transfermarkt.com/emiliano-martnez/profil/spieler/111873
61834,Ryan Mason,https://fbref.com/en/players/c8fac933/Ryan-Mason,Success,Not found,13-Jun-91,Not found,175,England eng,MF,Right,2009-2010,18 years,Yeovil Town,2009,https://www.transfermarkt.com/ryan-mason/profil/spieler/61834
227185,Jason McCarthy,https://fbref.com/en/players/63741fb9/Jason-McCarthy,Success,Not found,"November 7, 1995 (Age: 30-018d)","Southampton, England, United Kingdom",186,Not found,"DF-MF (CB-FB, right)",Right,2014-2015,18 years,Southampton,2014,https://www.transfermarkt.com/jason-mccarthy/profil/spieler/227185
167268,Paddy McNair,https://fbref.com/en/players/8ac454b5/Paddy-McNair,Success,Not found,"April 27, 1995 (Age: 30-212d)","Ballyclare, Northern Ireland, United Kingdom",183,Northern Ireland nir,DF-MF (CB-CM),Right,2014-2015,19 years,Manchester Utd,2014,https://www.transfermarkt.com/paddy-mcnair/profil/spieler/167268
74810,Ben Mee,https://fbref.com/en/players/8df7a2fb/Ben-Mee,Success,Not found,"September 21, 1989 (Age: 36-065d)","Sale, England, United Kingdom",180,England eng,"DF (CB, left)",Left,2010-2011,20 years,Leicester City,2010,https://www.transfermarkt.com/ben-mee/profil/spieler/74810
77932,Jefferson Montero,https://fbref.com/en/players/fa6561bf/Jefferson-Montero,Success,Not found,1-Sep-89,Not found,169,Ecuador,FW-MF (AM-WM),Left,2009-2010,19 years,Villarreal B,2009,https://www.transfermarkt.com/jefferson-montero/profil/spieler/77932
128906,Liam Moore,https://fbref.com/en/players/bcee97a4/Liam-Moore,Success,Not found,31-Jan-93,Not found,186,Jamaica jm  Other: England,"DF (CB-FB, left)",Right,2011-2012,18 years,Bradford City,2011,https://www.transfermarkt.com/liam-moore/profil/spieler/128906
207917,Alberto Moreno,https://fbref.com/en/players/116731aa/Alberto-Lopez-Moreno,Success,Not found,25-Feb-67,Not found,183,Not found,FW,Not found,1988-1989,21 years,Valladolid,1988,https://www.transfermarkt.com/alberto-moreno/profil/spieler/207917
10003,Wes Morgan,https://fbref.com/en/players/80c31c97/Wes-Morgan,Success,Not found,21-Jan-84,Not found,188,Jamaica jm  Other: England,"DF (CB, right)",Right,2002-2003,18 years,Harriers,2002,https://www.transfermarkt.com/wes-morgan/profil/spieler/10003
44855,Dame N'Doye,https://fbref.com/en/players/4574720b/Dame-NDoye,Success,Not found,21-Feb-85,Not found,186,Senegal,FW,Right,2007-2008,22 years,Panathinaikos,2007,https://www.transfermarkt.com/dame-ndoye/profil/spieler/44855
574901,Nenê,https://fbref.com/en/players/265ebd37/Nene,Success,Not found,"July 19, 1981 (Age: 44-129d)","Jundiaí, Brazil",181,Brazil,FW-MF (AM-WM),Left,2003-2004,22 years,Mallorca,2003,https://www.transfermarkt.com/nen/profil/spieler/574901
33963,David Nugent,https://fbref.com/en/players/f9b5e5bd/David-Nugent,Success,Not found,2-May-85,Not found,180,England eng,FW,Right,2002-2003,17 years,Bury,2002,https://www.transfermarkt.com/david-nugent/profil/spieler/33963
72768,Nélson Oliveira,https://fbref.com/en/players/f716e4e4/Nelson-Oliveira,Success,Not found,"August 8, 1991 (Age: 34-109d)","Barcelos, Portugal",186,Portugal,FW,Right,2009-2010,17 years,Rio Ave,2009,https://www.transfermarkt.com/nlson-oliveira/profil/spieler/72768
73396,David Ospina,https://fbref.com/en/players/82b1198a/David-Ospina,Success,Not found,"August 31, 1988 (Age: 37-086d)","Medellín, Colombia",183,Colombia,GK,Right,2008-2009,19 years,Nice,2008,https://www.transfermarkt.com/david-ospina/profil/spieler/73396
149498,Gabriel Paulista,https://fbref.com/en/players/b7ca5c51/Gabriel-Paulista,Success,Not found,"November 26, 1990 (Age: 34-364d)","Fortaleza, Brazil",187,Not found,DF (CB),Right,2013-2014,22 years,Villarreal,2013,https://www.transfermarkt.com/gabriel-paulista/profil/spieler/149498
29594,Graziano Pellè,https://fbref.com/en/players/9654d8de/Graziano-Pelle,Success,Not found,15-Jul-85,Not found,194,Italy,FW,Right,2003-2004,18 years,Lecce,2003,https://www.transfermarkt.com/graziano-pell/profil/spieler/29594
203394,Andreas Pereira,https://fbref.com/en/players/6639e500/Andreas-Pereira,Success,Not found,"January 1, 1996 (Age: 29-328d)","Duffel, Belgium",177,Brazil br  Other: Belgium,MF (AM),Right,2014-2015,18 years,Manchester Utd,2014,https://www.transfermarkt.com/andreas-pereira/profil/spieler/203394
246968,Ayoze Pérez,https://fbref.com/en/players/819aa8e7/Ayoze-Perez,Success,Not found,"July 29, 1993 (Age: 32-119d)","Santa Cruz de Tenerife, Spain",179,Spain,FW-MF (AM-WM),Right,2013-2014,20 years,Tenerife,2013,https://www.transfermarkt.com/ayoze-prez/profil/spieler/246968
17804,Sébastien Pocognoli,https://fbref.com/en/players/cc41eec1/Sebastien-Pocognoli,Success,Not found,1-Aug-87,Not found,182,Belgium,"DF-MF (FB-WM, left)",Left,2003-2004,15 years,Genk,2003,https://www.transfermarkt.com/sbastien-pocognoli/profil/spieler/17804
183286,Diego Poyet,https://fbref.com/en/players/5aa00dc3/Diego-Poyet,Success,Not found,8-Apr-95,Not found,180,"Uruguay uy  Other: England , Spain",MF,Right,2013-2014,18 years,Charlton Ath,2013,https://www.transfermarkt.com/diego-poyet/profil/spieler/183286
135105,José Pozo,https://fbref.com/en/players/fc8b614b/Jose-Pozo,Success,Not found,"March 15, 1996 (Age: 29-255d)","Málaga, Spain",170,Spain,FW-MF (AM),Right,2014-2015,18 years,Manchester City,2014,https://www.transfermarkt.com/jos-pozo/profil/spieler/135105
5668,Anthony Réveillère,https://fbref.com/en/players/8ad24039/Anthony-Reveillere,Success,Not found,10-Nov-79,Not found,180,France,"DF (CB-FB, right)",Right,1997-1998,17 years,Rennes,1997,https://www.transfermarkt.com/anthony-rveillre/profil/spieler/5668
61637,Emmanuel Rivière,https://fbref.com/en/players/2bae5658/Emmanuel-Riviere,Success,Not found,"March 3, 1990 (Age: 35-267d)","Le Lamentin, Martinique",182,France fr  Other: Martinique,FW,Right,2008-2009,18 years,Saint-Étienne,2008,https://www.transfermarkt.com/emmanuel-rivire/profil/spieler/61637
234803,Andrew Robertson,https://fbref.com/en/players/2e4f5f03/Andrew-Robertson,Success,Not found,"March 11, 1994 (Age: 31-259d)","Glasgow, Scotland, United Kingdom",178,Scotland sct,"DF-MF (FB, left)",Left,2013-2014,19 years,Dundee United,2013,https://www.transfermarkt.com/andrew-robertson/profil/spieler/234803
93176,Marcos Rojo,https://fbref.com/en/players/e0991c04/Marcos-Rojo,Success,Not found,"March 20, 1990 (Age: 35-250d)","La Plata, Argentina",186,Argentina,"DF (CB-FB, left)",Left,2011-2012,21 years,Spartak Moscow,2011,https://www.transfermarkt.com/marcos-rojo/profil/spieler/93176
120610,Diafra Sakho,https://fbref.com/en/players/57c433c8/Diafra-Sakho,Success,Not found,24-Dec-89,Not found,184,Senegal,FW,Right,2009-2010,19 years,Metz,2009,https://www.transfermarkt.com/diafra-sakho/profil/spieler/120610
6855,Georgios Samaras,https://fbref.com/en/players/1b77cb6a/Georgios-Samaras,Success,Not found,21-Feb-85,Not found,192,Greece,"FW-MF (WM, left)",Both,2002-2003,17 years,Heerenveen,2002,https://www.transfermarkt.com/georgios-samaras/profil/spieler/6855
40433,Alexis Sánchez,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,Success,Not found,"December 19, 1988 (Age: 36-341d)","Tocopilla, Chile",168,Chile,FW-MF (AM-WM),Right,2008-2009,19 years,Udinese,2008,https://www.transfermarkt.com/alexis-snchez/profil/spieler/40433
7509,Carlos Sánchez,https://fbref.com/en/players/8b7d33d9/Carlos-Sanchez,Success,Not found,19-Jan-78,Not found,184,Not found,GK,Not found,2001-2002,23 years,Real Madrid,2001,https://www.transfermarkt.com/carlos-snchez/profil/spieler/7509
157506,Jeffrey Schlupp,https://fbref.com/en/players/3312f911/Jeffrey-Schlupp,Success,Not found,"December 23, 1992 (Age: 32-337d)","Hamburg, Germany",178,Ghana gh  Other: Germany,"DF-FW-MF (FB-WM, left)",Left,2010-2011,17 years,Brentford,2010,https://www.transfermarkt.com/jeffrey-schlupp/profil/spieler/157506
16911,Kasper Schmeichel,https://fbref.com/en/players/53af52f3/Kasper-Schmeichel,Success,Not found,"November 5, 1986 (Age: 39-020d)","Copenhagen, Denmark",189,Denmark,GK,Right,2005-2006,18 years,Darlington,2005,https://www.transfermarkt.com/kasper-schmeichel/profil/spieler/16911
247647,Ryan Seager,https://fbref.com/en/players/49ef3149/Ryan-Seager,Success,Not found,5-Feb-96,Not found,176,England eng,FW,Right,2014-2015,18 years,Southampton,2014,https://www.transfermarkt.com/ryan-seager/profil/spieler/247647
11756,Jason Shackell,https://fbref.com/en/players/8d8655a9/Jason-Shackell,Success,Not found,27-Sep-83,Not found,193,Not found,DF (CB),Left,2002-2003,18 years,Norwich City,2002,https://www.transfermarkt.com/jason-shackell/profil/spieler/11756
335541,Ollie Shenton,https://fbref.com/en/players/8981c6bd/Ollie-Shenton,Success,Not found,6-Nov-97,Not found,186,Not found,MF,Left,2014-2015,16 years,Stoke City,2014,https://www.transfermarkt.com/ollie-shenton/profil/spieler/335541
236513,Jerome Sinclair,https://fbref.com/en/players/1695c659/Jerome-Sinclair,Success,Not found,20-Sep-96,Not found,181,England eng,FW,Left,2014-2015,17 years,Wigan Athletic,2014,https://www.transfermarkt.com/jerome-sinclair/profil/spieler/236513
125868,Pape Souaré,https://fbref.com/en/players/46b5375e/Pape-Souare,Success,Not found,"June 6, 1990 (Age: 35-172d)",Senegal,178,Senegal,"DF (FB, left)",Left,2010-2011,20 years,Lille,2010,https://www.transfermarkt.com/pape-souar/profil/spieler/125868
127160,Benjamin Stambouli,https://fbref.com/en/players/5939baa2/Benjamin-Stambouli,Success,Not found,"August 13, 1990 (Age: 35-104d)","Marseille, France",180,France,DF-MF (CB-CM-DM),Right,2010-2011,19 years,Montpellier,2010,https://www.transfermarkt.com/benjamin-stambouli/profil/spieler/127160
110867,Jed Steer,https://fbref.com/en/players/a8a3d139/Jed-Steer,Success,Not found,"September 23, 1992 (Age: 33-063d)","Norwich, England, United Kingdom",188,England eng,GK,Left,2011-2012,18 years,Yeovil Town,2011,https://www.transfermarkt.com/jed-steer/profil/spieler/110867
36139,Dušan Tadić,https://fbref.com/en/players/2475dcc6/Dusan-Tadic,Success,Not found,"November 20, 1988 (Age: 37-005d)","Bačka Topola, Serbia",181,Serbia,FW-MF (AM),Left,2008-2009,19 years,Vojvodina,2008,https://www.transfermarkt.com/duan-tadi/profil/spieler/36139
250478,Matt Targett,https://fbref.com/en/players/e514ab62/Matt-Targett,Success,Not found,"September 18, 1995 (Age: 30-068d)","Winchester, England, United Kingdom",178,England eng,"DF-MF (FB, left)",Left,2014-2015,18 years,Southampton,2014,https://www.transfermarkt.com/matt-targett/profil/spieler/250478
107617,Dionatan Teixeira,https://fbref.com/en/players/f7f09bee/Dionatan-Teixeira,Success,Not found,24-Jul-92,Not found,193,Brazil br  Other: Slovakia,DF (CB),Left,2014-2015,22 years,Stoke City,2014,https://www.transfermarkt.com/dionatan-teixeira/profil/spieler/107617
128911,Tom Thorpe,https://fbref.com/en/players/6d071cae/Tom-Thorpe,Success,Not found,13-Jan-93,Not found,185,England eng,DF,Right,2013-2014,20 years,Birmingham City,2013,https://www.transfermarkt.com/tom-thorpe/profil/spieler/128911
95810,Kieran Trippier,https://fbref.com/en/players/21512407/Kieran-Trippier,Success,Not found,"September 19, 1990 (Age: 35-067d)","Bury, England, United Kingdom",178,England eng,"DF-MF (FB, right)",Right,2009-2010,18 years,Barnsley,2009,https://www.transfermarkt.com/kieran-trippier/profil/spieler/95810
54890,Leonardo Ulloa,https://fbref.com/en/players/eed56f6c/Leonardo-Ulloa,Success,Not found,26-Jul-86,Not found,190,Not found,FW,Right,2008-2009,22 years,Castellón,2008,https://www.transfermarkt.com/leonardo-ulloa/profil/spieler/54890
158022,Fredrik Ulvestad,https://fbref.com/en/players/8f160d73/Fredrik-Ulvestad,Success,Not found,"June 17, 1992 (Age: 33-161d)","Ålesund, Norway",183,Norway,DF-MF (CM-DM-FB),Right,2010,17 years,Aalesund,Not found,https://www.transfermarkt.com/fredrik-ulvestad/profil/spieler/158022
7589,Víctor Valdés,https://fbref.com/en/players/e029e404/Victor-Valdes,Success,Not found,14-Jan-82,Not found,183,Spain,GK,Right,2002-2003,20 years,Barcelona,2002,https://www.transfermarkt.com/vctor-valds/profil/spieler/7589
139503,Enner Valencia,https://fbref.com/en/players/fb485406/Enner-Valencia,Success,Not found,"November 4, 1989 (Age: 36-021d)","San Lorenzo, Ecuador",174,Ecuador,FW-MF (AM),Right,2013-2014,23 years,Pachuca,2013,https://www.transfermarkt.com/enner-valencia/profil/spieler/139503
197838,Jamie Vardy,https://fbref.com/en/players/45963054/Jamie-Vardy,Success,Not found,"January 11, 1987 (Age: 38-318d)","Sheffield, England, United Kingdom",178,England eng,FW,Right,2011-2012,24 years,Fleetwood Town,2011,https://www.transfermarkt.com/jamie-vardy/profil/spieler/197838
31316,Silvestre Varela,https://fbref.com/en/players/9dffef9e/Silvestre-Varela,Success,Not found,2-Feb-85,Not found,180,Portugal,FW-MF (WM),Right,2005-2006,20 years,Sporting CP,2005,https://www.transfermarkt.com/silvestre-varela/profil/spieler/31316
89718,Eduardo Vargas,https://fbref.com/en/players/50e31840/Carlos-Eduardo-Vargas,Success,Not found,26-Feb-87,Not found,185,Not found,FW,Not found,2015-2016,28 years,Real Potosí,2015,https://www.transfermarkt.com/eduardo-vargas/profil/spieler/89718
9509,Ross Wallace,https://fbref.com/en/players/b4e56bbd/Ross-Wallace,Success,Not found,23-May-85,Not found,168,Scotland sct,FW-MF (WM),Left,2003-2004,18 years,Celtic,2003,https://www.transfermarkt.com/ross-wallace/profil/spieler/9509
16947,Marcin Wasilewski,https://fbref.com/en/players/24249219/Marcin-Wasilewski,Success,Not found,9-Jun-80,Not found,186,Poland,DF (CB-FB),Right,2002-2003,22 years,Wisła Płock,2002,https://www.transfermarkt.com/marcin-wasilewski/profil/spieler/16947
53173,Philipp Wollscheid,https://fbref.com/en/players/c4cca587/Philipp-Wollscheid,Success,Not found,6-Mar-89,Not found,194,Germany,DF (CB),Both,2010-2011,21 years,Nürnberg,2010,https://www.transfermarkt.com/philipp-wollscheid/profil/spieler/53173
255916,DeAndre Yedlin,https://fbref.com/en/players/ae0a7ddf/DeAndre-Yedlin,Success,Not found,"July 9, 1993 (Age: 32-139d)","Seattle, Washington, United States",173,United States,"DF-MF (FB, right)",Right,2013,19 years,Seattle Sounders,Not found,https://www.transfermarkt.com/deandre-yedlin/profil/spieler/255916
26456,Mauro Zárate,https://fbref.com/en/players/cc18ff4c/Mauro-Zarate,Success,Not found,18-Mar-87,Not found,176,Argentina,FW-MF (AM),Right,2007-2008,20 years,Birmingham City,2007,https://www.transfermarkt.com/mauro-zrate/profil/spieler/26456
157509,Kurt Zouma,https://fbref.com/en/players/ce4246f5/Kurt-Zouma,Success,Not found,"October 27, 1994 (Age: 31-029d)","Lyon, France",190,France,DF (CB),Right,2011-2012,16 years,Saint-Étienne,2011,https://www.transfermarkt.com/kurt-zouma/profil/spieler/157509
94307,Filip Đuričić,https://fbref.com/en/players/eccbe56a/Filip-Djuricic,Success,Not found,"January 30, 1992 (Age: 33-299d)","Obrenovac, Serbia",181,Serbia,FW-MF (AM),Right,2009-2010,17 years,Heerenveen,2009,https://www.transfermarkt.com/filip-urii/profil/spieler/94307
9966,Almen Abdi,https://fbref.com/en/players/8d425d84/Almen-Abdi,Success,Not found,21-Oct-86,Not found,182,Switzerland ch  Other: Kosovo,MF (AM),Right,2003-2004,16 years,Zürich,2003,https://www.transfermarkt.com/almen-abdi/profil/spieler/9966
331726,Tammy Abraham,https://fbref.com/en/players/f586779e/Tammy-Abraham,Success,Not found,"October 2, 1997 (Age: 28-054d)","Camberwell, England, United Kingdom",190,England eng,FW,Right,2015-2016,17 years,Chelsea,2015,https://www.transfermarkt.com/tammy-abraham/profil/spieler/331726
15760,Ibrahim Afellay,https://fbref.com/en/players/9a8c6673/Ibrahim-Afellay,Success,Not found,2-Apr-86,Not found,180,Netherlands,FW-MF (AM-WM),Right,2004-2005,18 years,PSV Eindhoven,2004,https://www.transfermarkt.com/ibrahim-afellay/profil/spieler/15760
110858,Benik Afobe,https://fbref.com/en/players/b63f4077/Benik-Afobe,Success,Not found,"February 12, 1993 (Age: 32-286d)","Leyton, England, United Kingdom",183,Congo DR cd  Other: England,FW,Both,2010-2011,17 years,Huddersfield,2010,https://www.transfermarkt.com/benik-afobe/profil/spieler/110858
207929,Dele Alli,https://fbref.com/en/players/cea4ee8f/Dele-Alli,Success,Not found,11-Apr-96,Not found,188,England eng,FW-MF (AM),Right,2012-2013,16 years,MK Dons,2012,https://www.transfermarkt.com/dele-alli/profil/spieler/207929
111073,Ryan Allsop,https://fbref.com/en/players/af615123/Ryan-Allsop,Success,Not found,"June 17, 1992 (Age: 33-161d)","Birmingham, England, United Kingdom",189,England eng,GK,Right,2012-2013,20 years,Leyton Orient,2012,https://www.transfermarkt.com/ryan-allsop/profil/spieler/111073
