player_name,season,injury_type,from_date,until_date,days,days_text,games_missed,games_missed_text,club_at_injury,player_url
Carles Planas,16/17,Knee injury,24/04/2017,06/05/2017,13,13 days,3,3,N/A,https://www.transfermarkt.com/carles-planas/profil/spieler/66099
Carles Planas,16/17,Groin injury,29/03/2017,08/04/2017,11,11 days,2,2,N/A,https://www.transfermarkt.com/carles-planas/profil/spieler/66099
Carles Planas,16/17,Muscle injury,20/11/2016,11/01/2017,53,53 days,10,10,N/A,https://www.transfermarkt.com/carles-planas/profil/spieler/66099
Carles Planas,16/17,Hamstring injury,06/09/2016,19/10/2016,44,44 days,8,8,N/A,https://www.transfermarkt.com/carles-planas/profil/spieler/66099
Carles Planas,14/15,Ligament injury,19/02/2015,31/05/2015,102,102 days,15,15,N/A,https://www.transfermarkt.com/carles-planas/profil/spieler/66099
Carles Planas,14/15,Knee injury,05/02/2015,10/02/2015,6,6 days,0,-,N/A,https://www.transfermarkt.com/carles-planas/profil/spieler/66099
Carles Puyol,13/14,Knee injury,19/04/2014,20/05/2014,32,32 days,0,-,N/A,https://www.transfermarkt.com/carles-puyol/profil/spieler/7594
Carles Puyol,13/14,Knee problems,03/03/2014,15/04/2014,44,44 days,0,-,N/A,https://www.transfermarkt.com/carles-puyol/profil/spieler/7594
Carles Puyol,12/13,Arthroscopy,16/03/2013,01/05/2013,47,47 days,9,9,N/A,https://www.transfermarkt.com/carles-puyol/profil/spieler/7594
Carles Puyol,12/13,Shoulder injury,02/10/2012,16/11/2012,46,46 days,11,11,N/A,https://www.transfermarkt.com/carles-puyol/profil/spieler/7594
Carles Puyol,12/13,Cruciate ligament strain,15/09/2012,28/09/2012,14,14 days,2,2,N/A,https://www.transfermarkt.com/carles-puyol/profil/spieler/7594
Carles Puyol,11/12,Knee injury,05/05/2012,20/06/2012,47,47 days,8,8,N/A,https://www.transfermarkt.com/carles-puyol/profil/spieler/7594
Carles Puyol,10/11,Arthroscopy,02/06/2011,08/09/2011,99,99 days,9,9,N/A,https://www.transfermarkt.com/carles-puyol/profil/spieler/7594
Carles Puyol,10/11,Knee injury,22/01/2011,15/04/2011,84,84 days,20,20,N/A,https://www.transfermarkt.com/carles-puyol/profil/spieler/7594
Carles Puyol,10/11,Torn muscle fiber,01/09/2010,09/09/2010,9,9 days,2,2,N/A,https://www.transfermarkt.com/carles-puyol/profil/spieler/7594
Carles Puyol,08/09,strain,15/06/2008,19/06/2008,5,5 days,1,1,N/A,https://www.transfermarkt.com/carles-puyol/profil/spieler/7594
Carles Puyol,07/08,Torn muscle fiber,31/01/2008,16/02/2008,17,17 days,3,3,N/A,https://www.transfermarkt.com/carles-puyol/profil/spieler/7594
Carles Puyol,07/08,Knee surgery,21/06/2007,27/09/2007,99,99 days,9,9,N/A,https://www.transfermarkt.com/carles-puyol/profil/spieler/7594
Carlos Aranda,10/11,Ligament injury,09/03/2011,29/03/2011,21,21 days,2,2,N/A,https://www.transfermarkt.com/carlos-aranda/profil/spieler/7841
Carlos Aranda,10/11,Adductor pain,09/02/2011,15/02/2011,7,7 days,1,1,N/A,https://www.transfermarkt.com/carlos-aranda/profil/spieler/7841
Carlos Bacca,24/25,Achilles tendon rupture,08/06/2025,,252,252 days,44,44,N/A,https://www.transfermarkt.com/carlos-bacca/profil/spieler/119235
Carlos Bacca,20/21,Muscle injury,30/11/2020,24/12/2020,25,25 days,7,7,N/A,https://www.transfermarkt.com/carlos-bacca/profil/spieler/119235
Carlos Bacca,19/20,Hamstring injury,06/07/2020,23/09/2020,80,80 days,6,6,N/A,https://www.transfermarkt.com/carlos-bacca/profil/spieler/119235
Carlos Bacca,18/19,Hamstring injury,21/10/2018,23/11/2018,34,34 days,6,6,N/A,https://www.transfermarkt.com/carlos-bacca/profil/spieler/119235
Carlos Bacca,17/18,Hamstring injury,04/12/2017,16/12/2017,13,13 days,2,2,N/A,https://www.transfermarkt.com/carlos-bacca/profil/spieler/119235
Carlos Bacca,16/17,Muscle fatigue,20/11/2016,13/12/2016,24,24 days,3,3,N/A,https://www.transfermarkt.com/carlos-bacca/profil/spieler/119235
Carlos Bellvís,21/22,Knee injury,16/01/2022,16/07/2022,182,182 days,19,19,N/A,https://www.transfermarkt.com/carlos-bellvis/profil/spieler/51550
Carlos Caballero,16/17,Muscle injury,06/03/2017,11/05/2017,67,67 days,9,9,N/A,https://www.transfermarkt.com/carlos-caballero/profil/spieler/71002
Carlos Caballero,13/14,Cruciate ligament tear,23/02/2014,01/10/2014,221,221 days,25,25,N/A,https://www.transfermarkt.com/carlos-caballero/profil/spieler/71002
Carlos Clerc,17/18,muscular problems,08/04/2018,08/06/2018,62,62 days,8,8,N/A,https://www.transfermarkt.com/carlos-clerc/profil/spieler/193784
Carlos Clerc,17/18,Hamstring injury,06/03/2018,16/03/2018,11,11 days,1,1,N/A,https://www.transfermarkt.com/carlos-clerc/profil/spieler/193784
Carlos Diogo,07/08,Cruciate ligament tear,08/05/2008,01/10/2009,512,512 days,50,50,N/A,https://www.transfermarkt.com/carlos-diogo/profil/spieler/32233
Carlos Fernández,23/24,Meniscus damage,12/01/2024,31/05/2024,141,141 days,25,25,N/A,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464
Carlos Fernández,23/24,Knee injury,23/11/2023,08/12/2023,16,16 days,4,4,N/A,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464
Carlos Fernández,22/23,Hamstring injury,01/04/2023,07/04/2023,7,7 days,1,1,N/A,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464
Carlos Fernández,22/23,Hamstring injury,12/12/2022,13/01/2023,33,33 days,4,4,N/A,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464
Carlos Fernández,22/23,Hamstring injury,13/08/2022,30/09/2022,49,49 days,8,8,N/A,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464
Carlos Fernández,21/22,Cruciate ligament tear,31/07/2021,30/06/2022,335,335 days,51,51,N/A,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464
Carlos Fernández,20/21,Muscle injury,26/04/2021,26/06/2021,62,62 days,5,5,N/A,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464
Carlos Fernández,20/21,Corona virus,20/11/2020,03/12/2020,14,14 days,4,4,N/A,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464
Carlos Fernández,18/19,Meniscus injury,09/07/2018,11/09/2018,65,65 days,10,10,N/A,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464
Carlos Fernández,17/18,Muscle injury,28/04/2018,28/05/2018,31,31 days,5,5,N/A,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464
Carlos Fernández,17/18,Ankle injury,22/12/2017,18/01/2018,28,28 days,2,2,N/A,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464
Carlos Fernández,17/18,Torn muscle fiber,22/10/2017,22/11/2017,32,32 days,4,4,N/A,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464
Carlos Fernández,17/18,muscular problems,05/09/2017,15/09/2017,11,11 days,1,1,N/A,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464
Carlos Fernández,16/17,Cruciate ligament tear,06/10/2016,06/07/2017,274,274 days,34,34,N/A,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464
Carlos García,22/23,Muscle injury,01/09/2022,15/12/2022,106,106 days,15,15,N/A,https://www.transfermarkt.com/carlos-garcia/profil/spieler/199134
Carlos García,16/17,unknown injury,24/10/2016,26/11/2016,34,34 days,4,4,N/A,https://www.transfermarkt.com/carlos-garcia/profil/spieler/15762
Carlos Gurpegui,13/14,Knee injury,23/03/2014,01/06/2014,71,71 days,9,9,N/A,https://www.transfermarkt.com/carlos-gurpegui/profil/spieler/7631
Carlos Gurpegui,11/12,Cruciate ligament tear,23/10/2011,16/04/2012,177,177 days,42,42,N/A,https://www.transfermarkt.com/carlos-gurpegui/profil/spieler/7631
Carlos Gurpegui,10/11,Knee problems,01/03/2011,04/03/2011,4,4 days,0,-,N/A,https://www.transfermarkt.com/carlos-gurpegui/profil/spieler/7631
Carlos Gurpegui,08/09,Broken nose bone,14/12/2008,03/01/2009,21,21 days,1,1,N/A,https://www.transfermarkt.com/carlos-gurpegui/profil/spieler/7631
Carlos Kameni,15/16,Fitness,11/04/2016,25/04/2016,15,15 days,3,3,N/A,https://www.transfermarkt.com/carlos-kameni/profil/spieler/7914
Carlos Kameni,15/16,Meniscus tear,05/03/2016,11/04/2016,38,38 days,6,6,N/A,https://www.transfermarkt.com/carlos-kameni/profil/spieler/7914
Carlos Kameni,13/14,Back problems,11/04/2014,16/04/2014,6,6 days,1,1,N/A,https://www.transfermarkt.com/carlos-kameni/profil/spieler/7914
Carlos Kameni,10/11,muscular problems,02/10/2010,24/10/2010,23,23 days,2,2,N/A,https://www.transfermarkt.com/carlos-kameni/profil/spieler/7914
Carlos Marchena,12/13,Muscle injury,13/04/2013,25/05/2013,43,43 days,5,5,N/A,https://www.transfermarkt.com/carlos-marchena/profil/spieler/7572
Carlos Marchena,10/11,muscular problems,14/12/2010,14/01/2011,32,32 days,7,7,N/A,https://www.transfermarkt.com/carlos-marchena/profil/spieler/7572
Carlos Marchena,09/10,Adductor injury,18/03/2010,07/04/2010,21,21 days,5,5,N/A,https://www.transfermarkt.com/carlos-marchena/profil/spieler/7572
Carlos Marchena,09/10,Torn muscle fiber,10/10/2009,04/11/2009,26,26 days,6,6,N/A,https://www.transfermarkt.com/carlos-marchena/profil/spieler/7572
Carlos Marchena,08/09,Ankle injury,11/08/2008,01/09/2008,22,22 days,4,4,N/A,https://www.transfermarkt.com/carlos-marchena/profil/spieler/7572
Carlos Martínez,18/19,Muscle injury,16/12/2018,16/01/2019,32,32 days,3,3,N/A,https://www.transfermarkt.com/carlos-martinez/profil/spieler/58074
Carlos Martínez,18/19,Muscle injury,25/09/2018,06/11/2018,43,43 days,6,6,N/A,https://www.transfermarkt.com/carlos-martinez/profil/spieler/58074
Carlos Martínez,17/18,Shoulder injury,18/12/2017,11/05/2018,145,145 days,22,22,N/A,https://www.transfermarkt.com/carlos-martinez/profil/spieler/58074
Carlos Martínez,16/17,Cruciate ligament tear,18/12/2016,28/11/2017,346,346 days,46,46,N/A,https://www.transfermarkt.com/carlos-martinez/profil/spieler/58074
Carlos Martínez,16/17,Muscle injury,22/09/2016,16/10/2016,25,25 days,2,2,N/A,https://www.transfermarkt.com/carlos-martinez/profil/spieler/58074
Carlos Martínez,15/16,Hamstring injury,03/04/2016,18/09/2016,169,169 days,10,10,N/A,https://www.transfermarkt.com/carlos-martinez/profil/spieler/58074
Carlos Martínez,15/16,Hamstring injury,16/01/2016,15/03/2016,60,60 days,9,9,N/A,https://www.transfermarkt.com/carlos-martinez/profil/spieler/58074
Carlos Martínez,15/16,Foot injury,05/07/2015,29/10/2015,117,117 days,9,9,N/A,https://www.transfermarkt.com/carlos-martinez/profil/spieler/58074
Carlos Martínez,14/15,Groin problems,14/01/2015,03/04/2015,80,80 days,11,11,N/A,https://www.transfermarkt.com/carlos-martinez/profil/spieler/58074
Carlos Martins,11/12,Torn muscle fiber,19/10/2011,19/11/2011,32,32 days,3,3,N/A,https://www.transfermarkt.com/carlos-martins/profil/spieler/14511
Carlos Martins,09/10,Torn lateral knee ligament,16/08/2009,16/09/2009,32,32 days,7,7,N/A,https://www.transfermarkt.com/carlos-martins/profil/spieler/14511
Carlos Sánchez,22/23,Torn muscle bundle,09/07/2023,31/07/2023,23,23 days,6,6,N/A,https://www.transfermarkt.com/carlos-sanchez/profil/spieler/51226
Carlos Sánchez,18/19,Knee surgery,26/09/2018,29/04/2019,216,216 days,33,33,N/A,https://www.transfermarkt.com/carlos-sanchez/profil/spieler/51226
Carlos Sánchez,15/16,Hamstring injury,19/01/2016,18/03/2016,60,60 days,9,9,N/A,https://www.transfermarkt.com/carlos-sanchez/profil/spieler/51226
Carlos Sánchez,15/16,Knock,28/12/2015,18/01/2016,22,22 days,5,5,N/A,https://www.transfermarkt.com/carlos-sanchez/profil/spieler/51226
Carlos Sánchez,15/16,Eye injury,07/12/2015,14/12/2015,8,8 days,0,-,N/A,https://www.transfermarkt.com/carlos-sanchez/profil/spieler/51226
Carlos Tomás,12/13,Ankle surgery,16/03/2013,01/08/2013,139,139 days,13,13,N/A,https://www.transfermarkt.com/carlos-tomas/profil/spieler/125797
Carlos Tomás,12/13,Ankle injury,21/09/2012,02/02/2013,135,135 days,19,19,N/A,https://www.transfermarkt.com/carlos-tomas/profil/spieler/125797
Carlos Vela,21/22,Hamstring injury,23/08/2021,25/10/2021,64,64 days,11,11,N/A,https://www.transfermarkt.com/carlos-vela/profil/spieler/35773
Carlos Vela,20/21,Hamstring injury,19/04/2021,12/05/2021,24,24 days,3,3,N/A,https://www.transfermarkt.com/carlos-vela/profil/spieler/35773
Carlos Vela,19/20,Inner ligament injury,24/08/2020,24/10/2020,62,62 days,12,12,N/A,https://www.transfermarkt.com/carlos-vela/profil/spieler/35773
Carlos Vela,18/19,Hamstring injury,27/08/2019,10/09/2019,15,15 days,2,2,N/A,https://www.transfermarkt.com/carlos-vela/profil/spieler/35773
Carlos Vela,16/17,Knee problems,08/01/2017,18/01/2017,11,11 days,2,2,N/A,https://www.transfermarkt.com/carlos-vela/profil/spieler/35773
Carlos Vela,14/15,Meniscus injury,31/01/2015,23/03/2015,52,52 days,6,6,N/A,https://www.transfermarkt.com/carlos-vela/profil/spieler/35773
Carlos Vela,09/10,muscular problems,17/06/2010,28/06/2010,12,12 days,0,-,N/A,https://www.transfermarkt.com/carlos-vela/profil/spieler/35773
Carlos Vela,09/10,Knee problems,04/02/2010,15/02/2010,12,12 days,2,2,N/A,https://www.transfermarkt.com/carlos-vela/profil/spieler/35773
Carlos Vela,09/10,Ankle injury,22/08/2009,22/09/2009,32,32 days,8,8,N/A,https://www.transfermarkt.com/carlos-vela/profil/spieler/35773
Carlos Vigaray,22/23,Knee injury,15/03/2023,15/08/2023,154,154 days,8,8,N/A,https://www.transfermarkt.com/carlos-vigaray/profil/spieler/263627
Carlos Vigaray,21/22,Knee injury,10/07/2021,01/10/2022,449,449 days,52,52,N/A,https://www.transfermarkt.com/carlos-vigaray/profil/spieler/263627
Carlos Vigaray,19/20,Muscle injury,03/06/2020,24/06/2020,22,22 days,4,4,N/A,https://www.transfermarkt.com/carlos-vigaray/profil/spieler/263627
Carlos Vigaray,17/18,Knee injury,02/02/2018,29/09/2018,240,240 days,23,23,N/A,https://www.transfermarkt.com/carlos-vigaray/profil/spieler/263627
Carlos Vigaray,17/18,Knee injury,26/11/2017,26/01/2018,62,62 days,12,12,N/A,https://www.transfermarkt.com/carlos-vigaray/profil/spieler/263627
Carlos Vigaray,16/17,Muscle injury,01/05/2017,13/05/2017,13,13 days,1,1,N/A,https://www.transfermarkt.com/carlos-vigaray/profil/spieler/263627
Carlos Vigaray,16/17,Muscle injury,23/03/2017,07/04/2017,16,16 days,2,2,N/A,https://www.transfermarkt.com/carlos-vigaray/profil/spieler/263627
Carlos Vigaray,15/16,Calf injury,03/11/2015,17/11/2015,15,15 days,1,1,N/A,https://www.transfermarkt.com/carlos-vigaray/profil/spieler/263627
Carlos Vigaray,14/15,unknown injury,25/01/2015,09/02/2015,16,16 days,3,3,N/A,https://www.transfermarkt.com/carlos-vigaray/profil/spieler/263627
Carmelo González,09/10,Torn muscle fiber,21/02/2010,14/03/2010,22,22 days,2,2,N/A,https://www.transfermarkt.com/carmelo/profil/spieler/44038
Carmelo González,09/10,Adductor injury,22/07/2009,22/10/2009,93,93 days,5,5,N/A,https://www.transfermarkt.com/carmelo/profil/spieler/44038
Carmelo González,08/09,Torn muscle fiber,05/11/2008,28/11/2008,24,24 days,4,4,N/A,https://www.transfermarkt.com/carmelo/profil/spieler/44038
Casemiro,23/24,Knock,13/10/2023,04/01/2024,84,84 days,18,18,N/A,https://www.transfermarkt.com/casemiro/profil/spieler/16306
Casemiro,21/22,muscular problems,19/04/2022,25/04/2022,7,7 days,1,1,N/A,https://www.transfermarkt.com/casemiro/profil/spieler/16306
Casemiro,21/22,Stomach flu,05/02/2022,11/02/2022,7,7 days,1,1,N/A,https://www.transfermarkt.com/casemiro/profil/spieler/16306
Casemiro,21/22,infection,04/10/2021,16/10/2021,13,13 days,3,3,N/A,https://www.transfermarkt.com/casemiro/profil/spieler/16306
Casemiro,20/21,Corona virus,07/11/2020,22/11/2020,16,16 days,4,4,N/A,https://www.transfermarkt.com/casemiro/profil/spieler/16306
Casemiro,18/19,Ankle sprain,12/11/2018,17/12/2018,36,36 days,9,9,N/A,https://www.transfermarkt.com/casemiro/profil/spieler/16306
Casemiro,17/18,Stomach problems,26/02/2018,28/02/2018,3,3 days,1,1,N/A,https://www.transfermarkt.com/casemiro/profil/spieler/16306
Casemiro,16/17,Fracture of fibula shaft,19/09/2016,25/11/2016,68,68 days,17,17,N/A,https://www.transfermarkt.com/casemiro/profil/spieler/16306
Casemiro,15/16,muscular problems,02/05/2016,08/05/2016,7,7 days,1,1,N/A,https://www.transfermarkt.com/casemiro/profil/spieler/16306
Casemiro,15/16,minor knock,14/04/2016,18/04/2016,5,5 days,1,1,N/A,https://www.transfermarkt.com/casemiro/profil/spieler/16306
Casemiro,14/15,Ankle sprain,25/09/2014,16/10/2014,22,22 days,4,4,N/A,https://www.transfermarkt.com/casemiro/profil/spieler/16306
Casto,16/17,Hamstring injury,04/09/2016,17/09/2016,14,14 days,2,2,N/A,https://www.transfermarkt.com/casto/profil/spieler/47722
Casto,09/10,Shoulder injury,12/05/2010,31/05/2010,20,20 days,3,3,N/A,https://www.transfermarkt.com/casto/profil/spieler/47722
Cata Díaz,16/17,Knee injury,10/11/2016,05/01/2017,57,57 days,6,6,N/A,https://www.transfermarkt.com/cata-diaz/profil/spieler/39087
Cata Díaz,12/13,Torn muscle bundle,16/09/2013,03/10/2013,18,18 days,2,2,N/A,https://www.transfermarkt.com/cata-diaz/profil/spieler/39087
Cata Díaz,09/10,Torn muscle fiber,23/03/2010,10/04/2010,19,19 days,3,3,N/A,https://www.transfermarkt.com/cata-diaz/profil/spieler/39087
Cedrick Mabwati,16/17,Hamstring injury,15/09/2016,15/12/2016,92,92 days,7,7,N/A,https://www.transfermarkt.com/cedrick/profil/spieler/137162
Cedrick Mabwati,15/16,malaria,10/06/2016,05/07/2016,26,26 days,5,5,N/A,https://www.transfermarkt.com/cedrick/profil/spieler/137162
Celso Borges,25/26,Rest,06/12/2025,08/12/2025,3,3 days,1,1,N/A,https://www.transfermarkt.com/celso-borges/profil/spieler/81532
Celso Borges,25/26,Muscle tear,02/10/2025,22/10/2025,21,21 days,4,4,N/A,https://www.transfermarkt.com/celso-borges/profil/spieler/81532
Celso Borges,25/26,Muscle tear,26/09/2025,29/09/2025,4,4 days,1,1,N/A,https://www.transfermarkt.com/celso-borges/profil/spieler/81532
Celso Borges,25/26,Rest,20/09/2025,22/09/2025,3,3 days,1,1,N/A,https://www.transfermarkt.com/celso-borges/profil/spieler/81532
Celso Borges,25/26,strain,02/08/2025,05/08/2025,4,4 days,1,1,N/A,https://www.transfermarkt.com/celso-borges/profil/spieler/81532
Celso Borges,24/25,strain,16/03/2025,17/03/2025,2,2 days,1,1,N/A,https://www.transfermarkt.com/celso-borges/profil/spieler/81532
Celso Borges,24/25,strain,29/01/2025,31/01/2025,3,3 days,1,1,N/A,https://www.transfermarkt.com/celso-borges/profil/spieler/81532
Celso Borges,24/25,Rest,30/11/2024,02/12/2024,3,3 days,1,1,N/A,https://www.transfermarkt.com/celso-borges/profil/spieler/81532
Celso Borges,24/25,Sore muscles,29/10/2024,09/11/2024,12,12 days,3,3,N/A,https://www.transfermarkt.com/celso-borges/profil/spieler/81532
Celso Borges,24/25,Rest,27/09/2024,30/09/2024,4,4 days,1,1,N/A,https://www.transfermarkt.com/celso-borges/profil/spieler/81532
Celso Borges,23/24,Rest,11/05/2024,14/05/2024,4,4 days,1,1,N/A,https://www.transfermarkt.com/celso-borges/profil/spieler/81532
Celso Borges,23/24,Sore muscles,04/05/2024,08/05/2024,5,5 days,1,1,N/A,https://www.transfermarkt.com/celso-borges/profil/spieler/81532
Celso Borges,23/24,Knee injury,10/10/2023,20/10/2023,11,11 days,2,2,N/A,https://www.transfermarkt.com/celso-borges/profil/spieler/81532
Celso Borges,21/22,Outer ligament problems,27/04/2022,24/05/2022,28,28 days,6,6,N/A,https://www.transfermarkt.com/celso-borges/profil/spieler/81532
Celso Borges,21/22,Broken toe,04/02/2022,10/03/2022,35,35 days,8,8,N/A,https://www.transfermarkt.com/celso-borges/profil/spieler/81532
Cesc Fàbregas,21/22,Injury to the ankle,24/04/2022,23/05/2022,30,30 days,4,4,N/A,https://www.transfermarkt.com/cesc-fabregas/profil/spieler/8806
Cesc Fàbregas,21/22,Fitness,25/01/2022,01/04/2022,67,67 days,12,12,N/A,https://www.transfermarkt.com/cesc-fabregas/profil/spieler/8806
Cesc Fàbregas,21/22,Corona virus,15/01/2022,25/01/2022,11,11 days,2,2,N/A,https://www.transfermarkt.com/cesc-fabregas/profil/spieler/8806
Cesc Fàbregas,21/22,Hamstring injury,25/09/2021,12/01/2022,110,110 days,20,20,N/A,https://www.transfermarkt.com/cesc-fabregas/profil/spieler/8806
Cesc Fàbregas,20/21,Hamstring injury,13/04/2021,23/04/2021,11,11 days,2,2,N/A,https://www.transfermarkt.com/cesc-fabregas/profil/spieler/8806
Cesc Fàbregas,20/21,Calf injury,11/12/2020,01/02/2021,53,53 days,9,9,N/A,https://www.transfermarkt.com/cesc-fabregas/profil/spieler/8806
Cesc Fàbregas,20/21,Hamstring injury,15/07/2020,27/08/2020,44,44 days,1,1,N/A,https://www.transfermarkt.com/cesc-fabregas/profil/spieler/8806
Cesc Fàbregas,19/20,Hamstring injury,30/10/2019,20/11/2019,22,22 days,2,2,N/A,https://www.transfermarkt.com/cesc-fabregas/profil/spieler/8806
Cesc Fàbregas,18/19,Calf problems,14/04/2019,15/05/2019,32,32 days,4,4,N/A,https://www.transfermarkt.com/cesc-fabregas/profil/spieler/8806
