fbref_url,transfermarkt_id,player_name,name_home_country,dob_age,place_birth,height,citizenship,position,foot,debut_season,debut_age,first_club,debut_year,explanation
https://fbref.com/en/players/0a9048ce/George-Boyd,45623,George Boyd,Not found,2-Oct-85,Not found,185,Scotland sct  Other: England,FW-MF (WM),Left,2006-2007,20 years,Stevenage,2006,first scrap players fbref
https://fbref.com/en/players/dc49ea82/Aaron-McLean,45631,Aaron McLean,Not found,25-May-83,Not found,177,Not found,FW,Not found,2002-2003,19 years,Leyton Orient,2002,first scrap players fbref
https://fbref.com/en/players/f2f29dda/Glenn-Murray,45693,Glenn Murray,Not found,25-Sep-83,Not found,183,Not found,FW,Right,2005-2006,21 years,Carlisle United,2005,first scrap players fbref
https://fbref.com/en/players/285a3d44/Ryan-Shawcross,45861,Ryan Shawcross,Not found,4-Oct-87,Not found,191,England eng,"DF (CB, right)",Right,2007-2008,19 years,Stoke City,2007,first scrap players fbref
https://fbref.com/en/players/87fce32b/Luke-Daniels,45921,Luke Daniels,Not found,"January 5, 1988 (Age: 37-324d)","Bolton, England, United Kingdom",193,England eng,GK,Right,2007-2008,19 years,Motherwell,2007,first scrap players fbref
https://fbref.com/en/players/2acd49b9/Moussa-Sissoko,46001,Moussa Sissoko,Not found,"August 16, 1989 (Age: 36-101d)","Le Blanc-Mesnil, France",187,France,"FW-MF (AM-CM-DM-WM, right)",Right,2007-2008,17 years,Toulouse,2007,first scrap players fbref
https://fbref.com/en/players/f36c432f/Stevan-Jovetic,46104,Stevan Jovetić,Not found,"November 2, 1989 (Age: 36-023d)","Podgorica, Montenegro",183,Montenegro,FW-MF,Right,2008-2009,18 years,Fiorentina,2008,first scrap players fbref
https://fbref.com/en/players/f3a77fec/Adam-le-Fondre,46106,Adam le Fondre,Not found,2-Dec-86,Not found,177,Not found,FW,Right,2004-2005,17 years,Stockport,2004,first scrap players fbref
https://fbref.com/en/players/eda40760/Aleksandar-Kolarov,46156,Aleksandar Kolarov,Not found,10-Nov-85,Not found,187,Serbia,"DF (FB, left)",Left,2007-2008,21 years,Lazio,2007,first scrap players fbref
https://fbref.com/en/players/c0398aca/Pablo-Hernandez,46220,Pablo Hernández,Not found,11-Apr-85,Not found,173,Spain,"FW-MF (AM-WM, right)",Right,2005-2006,20 years,Valencia,2005,first scrap players fbref
https://fbref.com/en/players/603cb947/Andrej-Kramaric,46580,Andrej Kramarić,Not found,"June 19, 1991 (Age: 34-159d)","Zagreb, Croatia",180,Croatia,FW-MF (AM-CM),Right,2008-2009,17 years,Dinamo Zagreb,2008,first scrap players fbref
https://fbref.com/en/players/c0e27d1a/David-Luiz,46741,David Luiz,Not found,"April 22, 1987 (Age: 38-217d)","Diadema, Brazil",189,Brazil,DF-MF (CB-DM),Right,2006-2007,19 years,Benfica,2006,first scrap players fbref
https://fbref.com/en/players/381d7d54/Bakary-Sako,46791,Bakary Sako,Not found,"April 26, 1988 (Age: 37-213d)","Ivry-sur-Seine, France",180,Mali ml  Other: France,FW-MF (AM-WM),Left,2009-2010,21 years,Saint-Étienne,2009,first scrap players fbref
https://fbref.com/en/players/a546477d/Modibo-Maiga,46831,Modibo Maïga,Not found,3-Sep-87,Not found,185,Mali,FW-MF (WM),Left,2007-2008,19 years,Le Mans,2007,first scrap players fbref
https://fbref.com/en/players/1b7ec703/Daniel-Sturridge,47082,Daniel Sturridge,Not found,1-Sep-89,Not found,188,England eng,FW-MF (WM),Left,2006-2007,16 years,Manchester City,2006,first scrap players fbref
https://fbref.com/en/players/d3dcab48/Eyong-Enoh,47344,Eyong Enoh,Not found,23-Mar-86,Not found,180,Cameroon,MF (DM),Right,2008-2009,22 years,Ajax,2008,first scrap players fbref
https://fbref.com/en/players/d24e154c/Costel-Pantilimon,47659,Costel Pantilimon,Not found,1-Feb-87,Not found,201,Romania,GK,Right,2006-2007,19 years,Politehnica Timișoara,2006,first scrap players fbref
https://fbref.com/en/players/87935cf3/Mamadou-Sakho,47713,Mamadou Sakho,Not found,13-Feb-90,Not found,188,France,"DF (CB, left)",Left,2007-2008,17 years,Paris S-G,2007,first scrap players fbref
https://fbref.com/en/players/66e0514a/Alex-Pearce,47768,Alex Pearce,Not found,9-Nov-88,Not found,188,"Republic of Ireland ie  Other: England , Scotland",DF-MF (CB),Right,2006-2007,17 years,Northampton,2006,first scrap players fbref
https://fbref.com/en/players/fd3f57ce/Jason-Puncheon,47995,Jason Puncheon,Not found,18-Jun-86,Not found,173,Not found,MF (AM-WM),Left,2003-2004,17 years,Wimbledon,2003,first scrap players fbref
https://fbref.com/en/players/74b2cd7e/Angelo-Ogbonna,48002,Angelo Ogbonna,Not found,23-May-88,Not found,191,Italy,DF (CB),Left,2006-2007,18 years,Torino,2006,first scrap players fbref
https://fbref.com/en/players/b581987a/Andy-Carroll,48066,Andy Carroll,Not found,6-Jan-89,Not found,191,England eng,FW,Left,2006-2007,17 years,Newcastle Utd,2006,first scrap players fbref
https://fbref.com/en/players/1d6ac165/Sam-Vokes,48078,Sam Vokes,Not found,"October 21, 1989 (Age: 36-035d)","Southampton, England, United Kingdom",186,Wales wls  Other: England,FW,Right,2006-2007,16 years,Bournemouth,2006,first scrap players fbref
https://fbref.com/en/players/49b8c292/Matt-Gilks,48254,Matt Gilks,Not found,4-Jun-82,Not found,185,Scotland sct  Other: England,GK,Right,2002-2003,20 years,Rochdale,2002,first scrap players fbref
https://fbref.com/en/players/62c612b8/Gary-Taylor-Fletcher,49101,Gary Taylor-Fletcher,Not found,4-Jun-81,Not found,183,Not found,FW-MF,Right,2002-2003,21 years,Leyton Orient,2002,first scrap players fbref
https://fbref.com/en/players/a6738b6c/Mark-Bunn,49319,Mark Bunn,Not found,16-Nov-84,Not found,183,Not found,GK,Right,2006-2007,21 years,Northampton,2006,first scrap players fbref
https://fbref.com/en/players/e0d9bbbe/Bradley-Johnson,49327,Bradley Johnson,Not found,28-Apr-87,Not found,183,Not found,"DF-MF (CM-DM-WM, left)",Right,2004-2005,17 years,Cambridge Utd,2004,first scrap players fbref
https://fbref.com/en/players/c461de51/James-Perch,49409,James Perch,Not found,28-Sep-85,Not found,180,Not found,DF-MF (CB-DM-FB),Right,2004-2005,18 years,Nott'ham Forest,2004,first scrap players fbref
https://fbref.com/en/players/2bb4411f/Neal-Eardley,49428,Neal Eardley,Not found,6-Nov-88,Not found,180,Wales wls,"DF (FB, right)",Right,2006-2007,17 years,Oldham Athletic,2006,first scrap players fbref
https://fbref.com/en/players/eb58eef0/Georginio-Wijnaldum,49499,Georginio Wijnaldum,Not found,"November 11, 1990 (Age: 35-014d)","Rotterdam, Netherlands",175,Netherlands,FW-MF (AM-CM-DM-WM),Right,2006-2007,15 years,Feyenoord,2006,first scrap players fbref
https://fbref.com/en/players/e8c9f4e9/Billy-Sharp,49542,Billy Sharp,Not found,"February 5, 1986 (Age: 39-293d)","Sheffield, England, United Kingdom",175,Not found,FW,Right,2004-2005,18 years,R&D,2004,first scrap players fbref
https://fbref.com/en/players/495de82c/Rickie-Lambert,49655,Rickie Lambert,Not found,16-Feb-82,Not found,187,England eng,FW,Right,2002-2003,20 years,Stockport,2002,first scrap players fbref
https://fbref.com/en/players/5996ffd9/Andreas-Weimann,49693,Andreas Weimann,Not found,"August 5, 1991 (Age: 34-112d)",Austria,188,Austria,FW-MF (AM-WM),Right,2010-2011,18 years,Aston Villa,2010,first scrap players fbref
https://fbref.com/en/players/a14d04e3/Jan-Kirchhoff,49734,Jan Kirchhoff,Not found,1-Oct-90,Not found,195,Germany,DF-MF (CB),Right,2008-2009,17 years,Mainz 05,2008,first scrap players fbref
https://fbref.com/en/players/ef619b0b/Aaron-Ramsey,50057,Aaron Ramsey,Not found,"December 26, 1990 (Age: 34-345d)","Caerphilly, Wales, United Kingdom",182,Wales wls,MF (AM-CM-DM),Right,2007-2008,16 years,Cardiff City,2007,players corrected fbref
https://fbref.com/en/players/89d10e53/Danny-Rose,50174,Danny Rose,Not found,2-Jul-90,Not found,173,England eng,"DF-MF (FB, left)",Left,2008-2009,18 years,Watford,2008,players corrected fbref
https://fbref.com/en/players/ab070c55/Christian-Benteke,50201,Christian Benteke,Not found,"December 3, 1990 (Age: 34-357d)","Kinshasa, Congo DR",190,Belgium be  Other: Congo DR,FW,Right,2007-2008,16 years,Genk,2007,first scrap players fbref
https://fbref.com/en/players/a39bb753/Eden-Hazard,50202,Eden Hazard,Not found,7-Jan-91,Not found,173,Belgium,"FW-MF (AM-WM, left)",Right,2007-2008,16 years,Lille,2007,first scrap players fbref
https://fbref.com/en/players/d436eb94/Simon-Mignolet,50219,Simon Mignolet,Not found,"March 6, 1988 (Age: 37-264d)","Sint-Truiden, Belgium",193,Belgium,GK,Right,2006-2007,18 years,Sint-Truiden,2006,first scrap players fbref
https://fbref.com/en/players/111c3236/Fabian-Delph,50362,Fabian Delph,Not found,21-Nov-89,Not found,175,England eng,DF-MF,Left,2007-2008,17 years,Leeds United,2007,first scrap players fbref
https://fbref.com/en/players/8309b068/Yohan-Benalouane,50477,Yohan Benalouane,Not found,28-Mar-87,Not found,187,Tunisia tn  Other: France,DF (CB-FB),Left,2007-2008,20 years,Saint-Étienne,2007,first scrap players fbref
https://fbref.com/en/players/34e4343c/Anthony-Modeste,50512,Anthony Modeste,Not found,14-Apr-88,Not found,187,France,FW,Right,2007-2008,19 years,Nice,2007,first scrap players fbref
https://fbref.com/en/players/189cee7b/Javier-Hernandez,50935,Javier Hernández,Not found,"June 1, 1988 (Age: 37-188d)","Guadalajara, Estado de Jalisco, Mexico",175,Mexico,FW,Right,2006-2007,18 years,Guadalajara,2006,players corrected fbref
https://fbref.com/en/players/748dbb80/Maurice-Edu,50987,Maurice Edu,Not found,18-Apr-86,Not found,183,United States,DF-MF (CM-DM),Right,2007,20 years,Toronto FC,Not found,first scrap players fbref
https://fbref.com/en/players/8ba3a754/Alexander-Kacaniklic,51040,Alexander Kačaniklić,Not found,13-Aug-91,Not found,180,Sweden,FW-MF (WM),Left,2011-2012,19 years,Watford,2011,first scrap players fbref
https://fbref.com/en/players/ff70b131/Pablo-Barrera,51079,Pablo Barrera,Not found,"June 21, 1987 (Age: 38-157d)","Tlalnepantla de Baz, Estado de México, Mexico",175,Mexico,"FW-MF (AM-WM, right)",Right,2005-2006,18 years,UNAM,2005,first scrap players fbref
https://fbref.com/en/players/705a763a/Ignacio-Scocco,51088,Ignacio Scocco,Not found,29-May-85,Not found,172,Argentina,FW-MF (AM-WM),Right,2006-2007,21 years,UNAM,2006,first scrap players fbref
https://fbref.com/en/players/3925dbd6/Aleksandar-Mitrovic,51152,Aleksandar Mitrović,Not found,"September 16, 1994 (Age: 31-070d)","Smederevo, Serbia",189,Serbia,FW,Right,2012-2013,17 years,Partizan,2012,first scrap players fbref
https://fbref.com/en/players/41f32541/Fernando,51174,Fernando,Not found,"July 25, 1987 (Age: 38-134d)","Alto Paraíso de Goiás, Brazil",183,Brazil,DF-MF (CM-DM),Right,2007-2008,20 years,Estrela,2007,players corrected fbref
https://fbref.com/en/players/50b51fac/Carlos-Sanchez,51226,Carlos Sánchez,Not found,6-Feb-86,Not found,182,Colombia,DF-MF (CM-DM),Right,2007-2008,21 years,Valenciennes,2007,players corrected fbref
https://fbref.com/en/players/182c89db/Matthew-Briggs,51318,Matthew Briggs,Not found,6-Mar-91,Not found,189,Guyana gy  Other: England,DF (FB),Left,2006-2007,15 years,Fulham,2006,first scrap players fbref
https://fbref.com/en/players/6385ebfb/Darren-Randolph,51321,Darren Randolph,Not found,12-May-87,Not found,188,Republic of Ireland,GK,Right,2006-2007,19 years,Gillingham,2006,first scrap players fbref
https://fbref.com/en/players/9feb8f24/Joe-Allen,51452,Joe Allen,Not found,"March 14, 1990 (Age: 35-256d)","Carmarthen, Wales, United Kingdom",168,Wales wls,MF (CM-DM-WM),Right,2006-2007,16 years,Swansea City,2006,first scrap players fbref
https://fbref.com/en/players/ba027002/Albert-Crusat,51536,Albert Crusat,Not found,13-May-82,Not found,165,Spain,"FW-MF (AM-WM, left)",Not found,2002-2003,20 years,Espanyol,2002,first scrap players fbref
https://fbref.com/en/players/f3709655/Henri-Saivet,51540,Henri Saivet,Not found,"October 26, 1990 (Age: 35-030d)",Senegal,174,Senegal sn  Other: France,FW-MF (AM-DM-WM),Right,2007-2008,16 years,Bordeaux,2007,first scrap players fbref
https://fbref.com/en/players/95825cf2/Chico-Flores,51681,Chico Flores,Not found,6-Mar-87,Not found,187,Spain,DF (CB),Right,2006-2007,19 years,Cádiz,2006,first scrap players fbref
https://fbref.com/en/players/f26579f5/Jay-Spearing,52111,Jay Spearing,Not found,"November 25, 1988 (Age: 37-000d)","Wallasey, England, United Kingdom",168,Not found,MF (CM-DM),Right,2009-2010,20 years,Leicester City,2009,first scrap players fbref
https://fbref.com/en/players/5f09991f/Patrick-van-Aanholt,52119,Patrick van Aanholt,Not found,"August 29, 1990 (Age: 35-088d)","Gemeente 's-Hertogenbosch, Netherlands",175,Netherlands,"DF (FB, left)",Left,2009-2010,18 years,Coventry City,2009,first scrap players fbref
https://fbref.com/en/players/1aa84968/Chris-Basham,52495,Chris Basham,Not found,20-Jul-88,Not found,185,Not found,"DF-MF (CB, right)",Right,2006-2007,18 years,Stafford Rangers,2006,first scrap players fbref
https://fbref.com/en/players/c3e39f12/Fraser-Forster,52570,Fraser Forster,Not found,17-Mar-88,Not found,201,England eng,GK,Right,2008-2009,20 years,Stockport,2008,first scrap players fbref
https://fbref.com/en/players/d732d28a/Kazenga-LuaLua,52576,Kazenga LuaLua,Not found,"December 10, 1990 (Age: 34-350d)","Kinshasa, Congo DR",180,Not found,"FW-MF (WM, left)",Right,2007-2008,16 years,Newcastle Utd,2007,first scrap players fbref
https://fbref.com/en/players/c4cca587/Philipp-Wollscheid,53173,Philipp Wollscheid,Not found,6-Mar-89,Not found,194,Germany,DF (CB),Both,2010-2011,21 years,Nürnberg,2010,first scrap players fbref
https://fbref.com/en/players/4ab53cdb/Jay-Rodriguez,53360,Jay Rodriguez,Not found,"July 29, 1989 (Age: 36-119d)","Burnley, England, United Kingdom",185,England eng,FW-MF,Right,2007-2008,18 years,Stirling Albion,2007,first scrap players fbref
https://fbref.com/en/players/4cce2c67/Ramires,54170,Ramires,Not found,24-Mar-87,Not found,180,Brazil,MF (CM-DM-WM),Right,2009-2010,22 years,Benfica,2009,players corrected fbref
https://fbref.com/en/players/2ee47557/Andre-Santos,54275,André Santos,Not found,8-Mar-83,Not found,182,Brazil,"DF-MF (FB-WM, left)",Not found,2009-2010,26 years,Fenerbahçe,2009,players corrected fbref
https://fbref.com/en/players/1a4542c8/El-Hadji-Diouf,54432,El Hadji Diouf,Not found,15-Jan-81,Not found,182,Senegal,FW-MF (WM),Right,1998-1999,17 years,Sochaux,1998,first scrap players fbref
https://fbref.com/en/players/4ddd0834/Sebastian-Blanco,54576,Sebastián Blanco,Not found,"March 15, 1988 (Age: 37-255d)","Lomas de Zamora, Argentina",168,Argentina,FW-MF (AM),Right,2011-2012,23 years,Metalist,2011,first scrap players fbref
https://fbref.com/en/players/3a770838/Magnus-Wolff-Eikrem,54775,Magnus Wolff Eikrem,Not found,"August 8, 1990 (Age: 35-109d)","Molde, Norway",183,Norway,FW-MF (AM),Right,2011,20 years,Molde,Not found,first scrap players fbref
https://fbref.com/en/players/0d267745/Nicolas-Otamendi,54781,Nicolás Otamendi,Not found,"February 12, 1988 (Age: 37-286d)","Buenos Aires, Argentina",183,Argentina,DF (CB),Right,2010-2011,22 years,Porto,2010,first scrap players fbref
https://fbref.com/en/players/eed56f6c/Leonardo-Ulloa,54890,Leonardo Ulloa,Not found,26-Jul-86,Not found,190,Not found,FW,Right,2008-2009,22 years,Castellón,2008,first scrap players fbref
https://fbref.com/en/players/96e0490d/Matteo-Darmian,54906,Matteo Darmian,Not found,"December 2, 1989 (Age: 35-358d)","Legnano, Italy",182,Italy,"DF-MF (CB-FB-WM, right)",Right,2006-2007,16 years,Milan,2006,first scrap players fbref
https://fbref.com/en/players/9961eefb/David-Edwards,54949,David Edwards,Not found,3-Feb-86,Not found,180,Wales wls  Other: England,MF (CM),Right,2002-2003,16 years,Shrewsbury,2002,first scrap players fbref
https://fbref.com/en/players/56f99ec7/Adam-Bogdan,55247,Ádám Bogdán,Not found,27-Sep-87,Not found,194,Hungary,GK,Right,2009-2010,21 years,Crewe Alexandra,2009,first scrap players fbref
https://fbref.com/en/players/b1313ec4/Scott-Arfield,55291,Scott Arfield,Not found,"November 1, 1988 (Age: 37-024d)","Livingston, Scotland, United Kingdom",178,Canada ca  Other: Scotland,MF (AM-CM-WM),Right,2007-2008,18 years,Falkirk,2007,first scrap players fbref
https://fbref.com/en/players/410ab123/Lewis-Holtby,55508,Lewis Holtby,Not found,"September 18, 1990 (Age: 35-068d)","Erkelenz, Germany",176,Germany,MF (AM-CM-DM-WM),Left,2007-2008,16 years,AA Aachen,2007,first scrap players fbref
https://fbref.com/en/players/7c2a398c/Nordin-Amrabat,55619,Nordin Amrabat,Not found,"March 31, 1987 (Age: 38-239d)","Gemeente Naarden, Netherlands",175,Morocco ma  Other: Netherlands,FW-MF (AM-CM-WM),Right,2007-2008,20 years,VVV-Venlo,2007,first scrap players fbref
https://fbref.com/en/players/dc234f98/Ritchie-De-Laet,55687,Ritchie De Laet,Not found,28-Nov-88,Not found,186,Belgium,DF (CB-FB),Right,2008-2009,19 years,Wrexham,2008,first scrap players fbref
https://fbref.com/en/players/126fd532/Emmanuel-Mayuka,55709,Emmanuel Mayuka,Not found,21-Nov-90,Not found,180,Zambia,FW,Both,2010-2011,19 years,Young Boys,2010,first scrap players fbref
https://fbref.com/en/players/2f4c5a52/Harry-Arter,55742,Harry Arter,Not found,28-Dec-89,Not found,178,Republic of Ireland ie  Other: England,MF (DM),Both,2010-2011,20 years,Carlisle United,2010,first scrap players fbref
https://fbref.com/en/players/fd554256/Mauro-Formica,55870,Mauro Formica,Not found,4-Apr-88,Not found,176,Argentina,MF (AM),Right,2011-2012,23 years,Blackburn,2011,first scrap players fbref
https://fbref.com/en/players/ddbf3019/Elliot-Grandin,56785,Elliot Grandin,Not found,17-Oct-87,Not found,178,France,FW-MF (AM-WM),Right,2004-2005,16 years,Caen,2004,first scrap players fbref
https://fbref.com/en/players/51b41c5c/Morgan-Schneiderlin,56818,Morgan Schneiderlin,Not found,8-Nov-89,Not found,181,France,MF (CM-DM),Right,2007-2008,17 years,Strasbourg,2007,first scrap players fbref
https://fbref.com/en/players/d790907f/Andy-King,56872,Andy King,Not found,29-Oct-88,Not found,183,Wales wls  Other: England,MF (CM),Right,2007-2008,18 years,Leicester City,2007,first scrap players fbref
https://fbref.com/en/players/a07579ee/Jack-Rodwell,57079,Jack Rodwell,Not found,11-Mar-91,Not found,188,England eng,DF-MF,Right,2007-2008,16 years,Everton,2007,first scrap players fbref
https://fbref.com/en/players/37c408cc/Jordon-Mutch,57207,Jordon Mutch,Not found,2-Dec-91,Not found,175,England eng,MF,Right,2009-2010,17 years,Hereford United,2009,first scrap players fbref
https://fbref.com/en/players/bb7337cc/Paulinho,57229,Paulinho,Not found,25-Jul-88,Not found,182,Brazil,MF (AM-DM),Right,2013-2014,25 years,Tottenham,2013,players corrected fbref
https://fbref.com/en/players/483322fe/Oussama-Assaidi,57275,Oussama Assaidi,Not found,15-Aug-88,Not found,176,Morocco,FW-MF (AM-WM),Right,2007-2008,18 years,Omniworld,2007,first scrap players fbref
https://fbref.com/en/players/0172d6cc/Yann-Kermorgant,57410,Yann Kermorgant,Not found,8-Nov-81,Not found,184,Not found,FW,Right,2009-2010,27 years,Leicester City,2009,first scrap players fbref
https://fbref.com/en/players/a46472d0/Lamine-Kone,57420,Lamine Koné,Not found,1-Feb-89,Not found,189,Côte d'Ivoire ci  Other: France,"DF (CB, right)",Right,2009-2010,20 years,Châteauroux,2009,first scrap players fbref
https://fbref.com/en/players/70eb7e9d/Florin-Gardos,57423,Florin Gardoș,Not found,29-Oct-88,Not found,194,Romania,DF-MF (CB-DM),Right,2010-2011,21 years,Steaua,2010,first scrap players fbref
https://fbref.com/en/players/20573d10/Mapou-Yanga-Mbiwa,57480,Mapou Yanga-Mbiwa,Not found,"May 15, 1989 (Age: 36-194d)","Bangui, Central African Republic",184,France fr  Other: Central African Republic,DF (CB),Right,2009-2010,20 years,Montpellier,2009,first scrap players fbref
https://fbref.com/en/players/9db762f1/Simon-Dawkins,57488,Simon Dawkins,Not found,1-Dec-87,Not found,178,Jamaica jm  Other: England,FW-MF,Right,2008-2009,20 years,Leyton Orient,2008,first scrap players fbref
https://fbref.com/en/players/53cad200/Cesar-Azpilicueta,57500,César Azpilicueta,Not found,"August 28, 1989 (Age: 36-089d)","Pamplona, Spain",178,Spain,"DF-MF (CB-FB, right)",Right,2006-2007,16 years,Osasuna,2006,first scrap players fbref
https://fbref.com/en/players/83a2bb30/Aly-Cissokho,57515,Aly Cissokho,Not found,"September 15, 1987 (Age: 38-071d)","Blois, France",182,France,"DF (FB, left)",Left,2008-2009,20 years,Vitória Setúbal,2008,first scrap players fbref
https://fbref.com/en/players/7570ed49/Federico-Bessone,57973,Federico Bessone,Not found,23-Jan-84,Not found,178,Not found,"DF (FB, left)",Left,2007-2008,23 years,Gimnàstic,2007,first scrap players fbref
https://fbref.com/en/players/6d60be73/Steven-Mouyokolo,58188,Steven Mouyokolo,Not found,24-Jan-87,Not found,190,Not found,DF (CB),Not found,2009-2010,22 years,Hull City,2009,first scrap players fbref
https://fbref.com/en/players/ecbb3fdf/Andre-Schurrle,58205,André Schürrle,Not found,6-Nov-90,Not found,183,Germany,FW-MF (WM),Right,2009-2010,18 years,Mainz 05,2009,first scrap players fbref
https://fbref.com/en/players/58df81fc/Wilson-Palacios,58361,Wilson Palacios,Not found,29-Jul-84,Not found,178,Honduras,MF (DM),Right,2007-2008,23 years,Birmingham City,2007,first scrap players fbref
https://fbref.com/en/players/ad6295d4/Miguel-Layun,58576,Miguel Layún,Not found,25-Jun-88,Not found,179,Mexico,"DF-MF (FB-WM, right)",Right,2007-2008,19 years,Veracruz,2007,first scrap players fbref
https://fbref.com/en/players/33af5b9e/Junior-Hoilett,58993,Junior Hoilett,Not found,"June 5, 1990 (Age: 35-173d)","Brampton, Ontario, Canada",174,Canada,FW-MF (AM-WM),Right,2007-2008,17 years,Paderborn 07,2007,first scrap players fbref
https://fbref.com/en/players/440c84ed/Iago-Falque,59340,Iago Falque,Not found,4-Jan-90,Not found,174,Spain,FW-MF (AM-WM),Left,2010-2011,20 years,Villarreal B,2010,first scrap players fbref
https://fbref.com/en/players/7ba6d84e/David-de-Gea,59377,David de Gea,Not found,"November 7, 1990 (Age: 35-018d)","Madrid, Spain",192,Spain,GK,Right,2009-2010,18 years,Atlético Madrid,2009,first scrap players fbref
https://fbref.com/en/players/89e4b358/Craig-Cathcart,59606,Craig Cathcart,Not found,6-Feb-89,Not found,188,Northern Ireland nir,DF (CB),Right,2008-2009,19 years,Plymouth Argyle,2008,first scrap players fbref
https://fbref.com/en/players/5b54bf3b/Nacer-Chadli,59631,Nacer Chadli,Not found,2-Aug-89,Not found,187,Belgium,FW-MF (AM-WM),Right,2007-2008,17 years,AGOVV,2007,first scrap players fbref
https://fbref.com/en/players/549c6ba7/Franco-Di-Santo,59783,Franco Di Santo,Not found,7-Apr-89,Not found,193,Argentina,FW,Right,2008-2009,19 years,Chelsea,2008,first scrap players fbref
https://fbref.com/en/players/e726e11e/Victor-Moses,59866,Victor Moses,Not found,12-Dec-90,Not found,177,Nigeria ng  Other: England,"DF-FW-MF (AM-DM-WM, right)",Right,2007-2008,16 years,Crystal Palace,2007,first scrap players fbref
https://fbref.com/en/players/d4133fa1/Yann-MVila,60573,Yann M'Vila,Not found,"June 29, 1990 (Age: 35-149d)","Amiens, France",182,France,MF (CM-DM),Right,2009-2010,19 years,Dijon,2009,first scrap players fbref
https://fbref.com/en/players/8320d584/Yannick-Sagbo,60591,Yannick Sagbo,Not found,12-Apr-88,Not found,183,Côte d'Ivoire ci  Other: France,FW,Right,2008-2009,20 years,Monaco,2008,first scrap players fbref
https://fbref.com/en/players/6b994195/Kevin-Theophile-Catherine,60603,Kévin Théophile-Catherine,Not found,"October 28, 1989 (Age: 36-028d)","Saint-Brieuc, France",183,France fr  Other: Martinique,DF (CB-FB),Right,2009-2010,19 years,Rennes,2009,first scrap players fbref
https://fbref.com/en/players/45da6694/Daryl-Janmaat,60744,Daryl Janmaat,Not found,22-Jul-89,Not found,185,Netherlands,"DF (CB-FB, right)",Right,2007-2008,18 years,ADO Den Haag,2007,first scrap players fbref
https://fbref.com/en/players/563a68ad/Gary-Medel,60889,Gary Medel,Not found,"August 3, 1987 (Age: 38-114d)","Santiago, Chile",171,Chile,DF-MF (CB-DM),Right,2010-2011,22 years,Sevilla,2010,first scrap players fbref
https://fbref.com/en/players/7027738f/Jem-Karacan,61447,Jem Karacan,Not found,21-Feb-89,Not found,178,Turkey tr  Other: England,MF (DM),Both,2007-2008,18 years,Bournemouth,2007,first scrap players fbref
https://fbref.com/en/players/1ccbca79/Hope-Akpan,61559,Hope Akpan,Not found,14-Aug-91,Not found,180,Nigeria ng  Other: England,MF (CM),Right,2010-2011,18 years,Hull City,2010,first scrap players fbref
https://fbref.com/en/players/b827d5b3/Marc-Albrighton,61560,Marc Albrighton,Not found,18-Nov-89,Not found,175,England eng,DF-FW-MF (AM-WM),Right,2009-2010,19 years,Aston Villa,2009,first scrap players fbref
https://fbref.com/en/players/9469fb13/Barry-Bannan,61561,Barry Bannan,Not found,"December 1, 1989 (Age: 35-359d)","Airdrie, Scotland, United Kingdom",169,Scotland sct,"MF (AM-CM-DM, left)",Left,2008-2009,18 years,Derby County,2008,first scrap players fbref
https://fbref.com/en/players/0566f8a9/Jack-Collison,61568,Jack Collison,Not found,2-Oct-88,Not found,183,Wales wls  Other: England,MF,Not found,2007-2008,18 years,West Ham,2007,first scrap players fbref
https://fbref.com/en/players/3d5db1eb/Chris-Herd,61572,Chris Herd,Not found,4-Apr-89,Not found,173,Australia,DF-MF,Right,2007-2008,18 years,Wycombe,2007,first scrap players fbref
https://fbref.com/en/players/9306d5ea/Jonathan-Hogg,61573,Jonathan Hogg,Not found,"December 6, 1988 (Age: 36-354d)","Middlesbrough, England, United Kingdom",170,Not found,MF (CM-DM),Right,2009-2010,20 years,Darlington,2009,first scrap players fbref
https://fbref.com/en/players/7636a420/Eric-Lichaj,61575,Eric Lichaj,Not found,17-Nov-88,Not found,180,United States,"DF (FB, right)",Right,2009-2010,20 years,Leyton Orient,2009,first scrap players fbref
https://fbref.com/en/players/b7f8b1fc/Eunan-OKane,61583,Eunan O'Kane,Not found,10-Jul-90,Not found,168,Republic of Ireland ie  Other: Northern Ireland,MF,Left,2009-2010,19 years,Torquay United,2009,first scrap players fbref
https://fbref.com/en/players/f7780381/Jordan-Spence,61588,Jordan Spence,Not found,24-May-90,Not found,182,England eng,"DF (FB, right)",Right,2008-2009,18 years,Leyton Orient,2008,first scrap players fbref
https://fbref.com/en/players/e7ca0439/James-Tomkins,61592,James Tomkins,Not found,29-Mar-89,Not found,190,England eng,"DF-MF (CB-DM, right)",Right,2007-2008,18 years,West Ham,2007,first scrap players fbref
https://fbref.com/en/players/4c2e7e85/Ryan-McGivern,61632,Ryan McGivern,Not found,8-Jan-90,Not found,188,Northern Ireland nir,DF,Right,2008-2009,18 years,Morecambe,2008,first scrap players fbref
https://fbref.com/en/players/2bae5658/Emmanuel-Riviere,61637,Emmanuel Rivière,Not found,"March 3, 1990 (Age: 35-267d)","Le Lamentin, Martinique",182,France fr  Other: Martinique,FW,Right,2008-2009,18 years,Saint-Étienne,2008,first scrap players fbref
