player_name,season,squad,position,age,nation,minutes,rank,player_url_fbref,current age_fbref,dob_age_fbref,place_birth_fbref,height_fbref,citizenship_fbref,position_fbref,foot_fbref,current_club_fbref,debut_season_fbref,debut_age_fbref,first_club_fbref,debut_year_fbref,player_url_tra,slug,player_id_fbref,home_name_fbref,dob_age_tra,fecha americana,YEAR_tra,place_birth_tra,height_tra,citizenship_tra,position_tra,foot_tra,current_club_tra,joined_tra,contract_expires_tra,outfitter_tra,first_tier_debut_date,first_tier_debut_age,first_tier_debut_competition,second_tier_debut_date,second_tier_debut_age,second_tier_debut_competition,debut_age_transfermarket,injury_count_total_tra,days_missed_total_tra,games_missed_total_tra,injury_seasons_tra,Deceased_tra,death_date,death_age,retired_tra,retirement_date_tra,year_retirement,career_lenght,career_lenght_w_actives_and_dead,shirt_number_tra,National_team,total_seasons_national,matches_national,minutes_national,goals_national,CAREER Sum of matches_played,CAREER Sum of minutes,CAREER Sum of goals
Álex Gálvez,2013-2014,Rayo Vallecano,"DF,MF",24,es ESP,2209,186,https://fbref.com/en/players/960fb42d/Alex-Galvez,2/5/1900,32665,NA,188cm,NA,DF-MF (CB-DM),Right,NA,2011-2012,22,Sporting Gijón,2011,https://www.transfermarkt.com/alejandro-galvez/profil/spieler/128488,alejandro-galvez,128488,Alejandro Gálvez,06/06/1989 (36),32665,1989,Granada,"1,90",Spain,Defender - Centre-Back,right,Armilla,45664,30/06/2026,NA,15/01/2012,22,LaLiga,44479,32,Segunda División,22,13,243,27,6,No,NA,NA,No,NA,NA,NA,14,NA,No,0,Not_national_team,Not_national_team,Not_national_team,201,15222,8
Álex López,2012-2013,Celta Vigo,MF,24,es ESP,2434,298,https://fbref.com/en/players/30b44896/Alex-Lopez,2/6/1900,32153,NA,175cm,Spain,MF (CM-DM),Right,NA,2009-2010,21,Celta Vigo,2009,https://www.transfermarkt.com/alex-lopez/profil/spieler/127457,alex-lopez,127457,Álex López,11/1/1988,32153,1988,Ferrol,"1,78",Spain,Midfield - Central Midfield,right,Racing Ferrol,45718,-,NA,18/08/2012,24,LaLiga,15/05/2005,1/17/1900,Segunda División,17,1,197,27,1,No,NA,NA,Yes,45718,2025,16,16,NA,No,0,Not_national_team,Not_national_team,Not_national_team,312,20074,24
Álex López,2013-2014,Celta Vigo,MF,25,es ESP,1987,284,https://fbref.com/en/players/30b44896/Alex-Lopez,2/6/1900,32153,NA,175cm,Spain,MF (CM-DM),Right,NA,2009-2010,21,Celta Vigo,2009,https://www.transfermarkt.com/alex-lopez/profil/spieler/127457,alex-lopez,127457,Álex López,11/1/1988,32153,1988,Ferrol,"1,78",Spain,Midfield - Central Midfield,right,Racing Ferrol,45718,-,NA,18/08/2012,24,LaLiga,15/05/2005,1/17/1900,Segunda División,17,1,197,27,1,No,NA,NA,Yes,45718,2025,16,16,NA,No,0,Not_national_team,Not_national_team,Not_national_team,312,20074,24
Álex López,2014-2015,Celta Vigo,MF,26,es ESP,1121,323,https://fbref.com/en/players/30b44896/Alex-Lopez,2/6/1900,32153,NA,175cm,Spain,MF (CM-DM),Right,NA,2009-2010,21,Celta Vigo,2009,https://www.transfermarkt.com/alex-lopez/profil/spieler/127457,alex-lopez,127457,Álex López,11/1/1988,32153,1988,Ferrol,"1,78",Spain,Midfield - Central Midfield,right,Racing Ferrol,45718,-,NA,18/08/2012,24,LaLiga,15/05/2005,1/17/1900,Segunda División,17,1,197,27,1,No,NA,NA,Yes,45718,2025,16,16,NA,No,0,Not_national_team,Not_national_team,Not_national_team,312,20074,24
Álex Martínez,2011-2012,Betis,"DF,MF",20,es ESP,119,337,https://fbref.com/en/players/e1c805cf/Alex-Martinez,2/3/1900,33097,NA,176cm,NA,"DF-MF (FB, left)",Left,NA,2010-2011,19,Betis,2010,https://www.transfermarkt.com/alex-martinez/profil/spieler/186891,alex-martinez,186891,Álex Martínez,12/8/1990,33097,1990,Sevilla,"1,76",Spain,Defender - Left-Back,left,Marbella FC,45664,30/06/2026,NA,27/08/2011,21,LaLiga,40852,20,Segunda División,20,5,515,64,3,No,NA,NA,No,NA,NA,NA,15,3,No,0,Not_national_team,Not_national_team,Not_national_team,181,14776,7
Álex Martínez,2012-2013,Betis,"DF,MF",21,es ESP,1041,339,https://fbref.com/en/players/e1c805cf/Alex-Martinez,2/3/1900,33097,NA,176cm,NA,"DF-MF (FB, left)",Left,NA,2010-2011,19,Betis,2010,https://www.transfermarkt.com/alex-martinez/profil/spieler/186891,alex-martinez,186891,Álex Martínez,12/8/1990,33097,1990,Sevilla,"1,76",Spain,Defender - Left-Back,left,Marbella FC,45664,30/06/2026,NA,27/08/2011,21,LaLiga,40852,20,Segunda División,20,5,515,64,3,No,NA,NA,No,NA,NA,NA,15,3,No,0,Not_national_team,Not_national_team,Not_national_team,181,14776,7
Álex Menéndez,2011-2012,Sporting Gijón,DF,20,es ESP,180,357,https://fbref.com/en/players/ddab8ee4/Alex-Menendez,34,"July 15, 1991 (Age: 34-103d)","Gijón, Spain",181cm,NA,"DF (FB, left)",Left,UP Langreo,2011-2012,20,Sporting Gijón,2011,https://www.transfermarkt.com/alex-menendez/profil/spieler/175921,alex-menendez,175921,Álex Menéndez,15/07/1991,33434,1991,Gijón,"1,81",Spain,Defender - Left-Back,left,UP Langreo,45633,30/06/2026,NA,40913,20,LaLiga,26/01/2013,21,Segunda División,20,3,129,9,3,No,NA,NA,No,NA,NA,NA,14,3,No,0,Not_national_team,Not_national_team,Not_national_team,117,8950,2
Álex Moreno,2014-2015,Rayo Vallecano,"DF,MF",21,es ESP,463,399,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,32,"June 8, 1993 (Age: 32-140d)","Sant Sadurní d'Anoia, Spain",179cm,NA,"DF-MF (FB-WM, left)",Left,Girona,2013-2014,20,Mallorca,2013,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,alex-moreno,193098,Álex Moreno,08/06/1993 (32),34128,1993,Vilafranca Del Penedès,"1,79",Spain,Defender - Left-Back,left,Girona,22/08/2025,30/06/2027,NA,14/09/2014,21,LaLiga,18/08/2013,20,Segunda División,20,12,344,35,10,No,NA,NA,No,NA,NA,NA,12,24,No,0,Not_national_team,Not_national_team,Not_national_team,396,28773,21
Álex Pérez,2011-2012,Getafe,DF,19,es ESP,123,431,https://fbref.com/en/players/8dac6f70/Alex-Perez,2/2/1900,33461,NA,191cm,NA,DF (CB),Right,NA,2011-2012,19,Getafe,2011,https://www.transfermarkt.com/alex-perez/profil/spieler/167830,alex-perez,167830,Álex Pérez,11/8/1991,33461,1991,Madrid,"1,90",Spain,Defender - Centre-Back,right,CD Lugo,44933,-,NA,41034,20,LaLiga,41070,1/21/1900,Segunda División,20,5,472,57,3,No,NA,NA,Yes,44933,2023,12,12,NA,No,0,Not_national_team,Not_national_team,Not_national_team,190,15499,4
Álex Remiro,2014-2015,Athletic Club,GK,19,es ESP,(blank),485,https://fbref.com/en/players/374ee424/Alex-Remiro,30,"March 24, 1995 (Age: 30-216d)","Cascante, Spain",192cm,Spain,GK,Right,Real Sociedad,2015-2016,20,Bilbao B,2015,https://www.transfermarkt.com/alex-remiro/profil/spieler/212862,alex-remiro,212862,Álex Remiro,24/03/1995 (30),34782,1995,Cascante,"1,91",Spain,Goalkeeper,right,Real Sociedad,43472,30/06/2027,NA,26/09/2019,24,LaLiga,24/08/2015,20,Segunda División,20,2,39,7,2,No,NA,NA,No,NA,NA,NA,10,1,Yes,5,2,90,0,357,32128,0
Álex Rubio,2012-2013,Sevilla,"FW,MF",19,es ESP,30,485,https://fbref.com/en/players/c8c36c4f/Alex-Rubio,2/1/1900,34173,NA,185cm,Spain,FW-MF (WM),NA,NA,2012-2013,19,Sevilla,2012,https://www.transfermarkt.com/alex-rubio/profil/spieler/221658,alex-rubio,221658,Álex Rubio,23/07/1993 (32),34173,1993,San Fernando,"1,85",Spain,Attack - Centre-Forward,right,Tomares,45298,30/06/2026,NA,40948,19,LaLiga,No second tier career,NA,No second tier career,19,NA,NA,NA,0,No,NA,NA,No,NA,NA,NA,13,23,No,0,Not_national_team,Not_national_team,Not_national_team,3,105,0
Álvaro Arbeloa,2010-2011,Real Madrid,DF,27,es ESP,1861,49,https://fbref.com/en/players/6dc73abd/Alvaro-Arbeloa,2/11/1900,30333,NA,184cm,Spain,"DF (FB, right)",Right,NA,2004-2005,21,Real Madrid,2004,https://www.transfermarkt.com/alvaro-arbeloa/profil/spieler/28260,alvaro-arbeloa,28260,Álvaro Arbeloa,17/01/1983 (42),30333,1983,Salamanca,"1,84",Spain,Defender - Right-Back,right,West Ham,42742,-,NA,16/10/2004,21,LaLiga,27/08/2005,1/22/1900,Segunda División,21,7,373,73,7,No,NA,NA,Yes,42742,2017,13,13,NA,Yes,8,28,2249,0,347,27786,8
Álvaro Arbeloa,2011-2012,Real Madrid,DF,28,es ESP,2218,45,https://fbref.com/en/players/6dc73abd/Alvaro-Arbeloa,2/11/1900,30333,NA,184cm,Spain,"DF (FB, right)",Right,NA,2004-2005,21,Real Madrid,2004,https://www.transfermarkt.com/alvaro-arbeloa/profil/spieler/28260,alvaro-arbeloa,28260,Álvaro Arbeloa,17/01/1983 (42),30333,1983,Salamanca,"1,84",Spain,Defender - Right-Back,right,West Ham,42742,-,NA,16/10/2004,21,LaLiga,27/08/2005,1/22/1900,Segunda División,21,7,373,73,7,No,NA,NA,Yes,42742,2017,13,13,NA,Yes,8,28,2249,0,347,27786,8
Álvaro Arbeloa,2012-2013,Real Madrid,DF,29,es ESP,2070,50,https://fbref.com/en/players/6dc73abd/Alvaro-Arbeloa,2/11/1900,30333,NA,184cm,Spain,"DF (FB, right)",Right,NA,2004-2005,21,Real Madrid,2004,https://www.transfermarkt.com/alvaro-arbeloa/profil/spieler/28260,alvaro-arbeloa,28260,Álvaro Arbeloa,17/01/1983 (42),30333,1983,Salamanca,"1,84",Spain,Defender - Right-Back,right,West Ham,42742,-,NA,16/10/2004,21,LaLiga,27/08/2005,1/22/1900,Segunda División,21,7,373,73,7,No,NA,NA,Yes,42742,2017,13,13,NA,Yes,8,28,2249,0,347,27786,8
Álvaro Arbeloa,2013-2014,Real Madrid,DF,30,es ESP,1315,38,https://fbref.com/en/players/6dc73abd/Alvaro-Arbeloa,2/11/1900,30333,NA,184cm,Spain,"DF (FB, right)",Right,NA,2004-2005,21,Real Madrid,2004,https://www.transfermarkt.com/alvaro-arbeloa/profil/spieler/28260,alvaro-arbeloa,28260,Álvaro Arbeloa,17/01/1983 (42),30333,1983,Salamanca,"1,84",Spain,Defender - Right-Back,right,West Ham,42742,-,NA,16/10/2004,21,LaLiga,27/08/2005,1/22/1900,Segunda División,21,7,373,73,7,No,NA,NA,Yes,42742,2017,13,13,NA,Yes,8,28,2249,0,347,27786,8
Álvaro Arbeloa,2014-2015,Real Madrid,DF,31,es ESP,1121,38,https://fbref.com/en/players/6dc73abd/Alvaro-Arbeloa,2/11/1900,30333,NA,184cm,Spain,"DF (FB, right)",Right,NA,2004-2005,21,Real Madrid,2004,https://www.transfermarkt.com/alvaro-arbeloa/profil/spieler/28260,alvaro-arbeloa,28260,Álvaro Arbeloa,17/01/1983 (42),30333,1983,Salamanca,"1,84",Spain,Defender - Right-Back,right,West Ham,42742,-,NA,16/10/2004,21,LaLiga,27/08/2005,1/22/1900,Segunda División,21,7,373,73,7,No,NA,NA,Yes,42742,2017,13,13,NA,Yes,8,28,2249,0,347,27786,8
Álvaro Arroyo,2011-2012,Getafe,DF,23,es ESP,254,51,https://fbref.com/en/players/b2fa39c5/Alvaro-Arroyo,2/6/1900,32346,NA,180cm,NA,DF (CB-FB),Right,NA,2011-2012,23,Getafe,2011,https://www.transfermarkt.com/alvaro-arroyo/profil/spieler/138662,alvaro-arroyo,138662,Álvaro Arroyo,22/07/1988 (37),32346,1988,Madrid,"1,80",Spain,Defender - Centre-Back,right,Albacete,44203,-,NA,"10/04/2012	",23,LaLiga,"02/12/2012	",1/24/1900,Segunda División,23,NA,NA,NA,0,No,NA,NA,Yes,44203,2021,10,10,NA,No,0,Not_national_team,Not_national_team,Not_national_team,179,14881,2
Álvaro Arroyo,2013-2014,Getafe,DF,25,es ESP,1442,43,https://fbref.com/en/players/b2fa39c5/Alvaro-Arroyo,2/6/1900,32346,NA,180cm,NA,DF (CB-FB),Right,NA,2011-2012,23,Getafe,2011,https://www.transfermarkt.com/alvaro-arroyo/profil/spieler/138662,alvaro-arroyo,138662,Álvaro Arroyo,22/07/1988 (37),32346,1988,Madrid,"1,80",Spain,Defender - Centre-Back,right,Albacete,44203,-,NA,"10/04/2012	",23,LaLiga,"02/12/2012	",1/24/1900,Segunda División,23,NA,NA,NA,0,No,NA,NA,Yes,44203,2021,10,10,NA,No,0,Not_national_team,Not_national_team,Not_national_team,179,14881,2
Álvaro Arroyo,2014-2015,Getafe,DF,26,es ESP,891,42,https://fbref.com/en/players/b2fa39c5/Alvaro-Arroyo,2/6/1900,32346,NA,180cm,NA,DF (CB-FB),Right,NA,2011-2012,23,Getafe,2011,https://www.transfermarkt.com/alvaro-arroyo/profil/spieler/138662,alvaro-arroyo,138662,Álvaro Arroyo,22/07/1988 (37),32346,1988,Madrid,"1,80",Spain,Defender - Centre-Back,right,Albacete,44203,-,NA,"10/04/2012	",23,LaLiga,"02/12/2012	",1/24/1900,Segunda División,23,NA,NA,NA,0,No,NA,NA,Yes,44203,2021,10,10,NA,No,0,Not_national_team,Not_national_team,Not_national_team,179,14881,2
Álvaro Cejudo,2010-2011,Osasuna,MF,26,es ESP,1011,115,https://fbref.com/en/players/a39b23eb/Alvaro-Cejudo,2/10/1900,30710,NA,180cm,NA,MF (AM-WM),Right,NA,2009-2010,25,Las Palmas,2009,https://www.transfermarkt.com/alvaro-cejudo/profil/spieler/72779,alvaro-cejudo,72779,Álvaro Cejudo,29/01/1984 (41),30710,1984,Puente Genil,"1,76",Spain,Attack - Second Striker,right,Racing,44203,-,NA,40577,27,LaLiga,29/08/2009,1/25/1900,Segunda División,25,9,172,26,5,No,NA,NA,Yes,44203,2021,12,12,NA,No,0,Not_national_team,Not_national_team,Not_national_team,294,19361,36
Álvaro Cejudo,2011-2012,Osasuna,MF,27,es ESP,2359,123,https://fbref.com/en/players/a39b23eb/Alvaro-Cejudo,2/10/1900,30710,NA,180cm,NA,MF (AM-WM),Right,NA,2009-2010,25,Las Palmas,2009,https://www.transfermarkt.com/alvaro-cejudo/profil/spieler/72779,alvaro-cejudo,72779,Álvaro Cejudo,29/01/1984 (41),30710,1984,Puente Genil,"1,76",Spain,Attack - Second Striker,right,Racing,44203,-,NA,40577,27,LaLiga,29/08/2009,1/25/1900,Segunda División,25,9,172,26,5,No,NA,NA,Yes,44203,2021,12,12,NA,No,0,Not_national_team,Not_national_team,Not_national_team,294,19361,36
Álvaro Cejudo,2012-2013,Osasuna,MF,28,es ESP,1985,128,https://fbref.com/en/players/a39b23eb/Alvaro-Cejudo,2/10/1900,30710,NA,180cm,NA,MF (AM-WM),Right,NA,2009-2010,25,Las Palmas,2009,https://www.transfermarkt.com/alvaro-cejudo/profil/spieler/72779,alvaro-cejudo,72779,Álvaro Cejudo,29/01/1984 (41),30710,1984,Puente Genil,"1,76",Spain,Attack - Second Striker,right,Racing,44203,-,NA,40577,27,LaLiga,29/08/2009,1/25/1900,Segunda División,25,9,172,26,5,No,NA,NA,Yes,44203,2021,12,12,NA,No,0,Not_national_team,Not_national_team,Not_national_team,294,19361,36
Álvaro Cejudo,2013-2014,Osasuna,MF,29,es ESP,2019,109,https://fbref.com/en/players/a39b23eb/Alvaro-Cejudo,2/10/1900,30710,NA,180cm,NA,MF (AM-WM),Right,NA,2009-2010,25,Las Palmas,2009,https://www.transfermarkt.com/alvaro-cejudo/profil/spieler/72779,alvaro-cejudo,72779,Álvaro Cejudo,29/01/1984 (41),30710,1984,Puente Genil,"1,76",Spain,Attack - Second Striker,right,Racing,44203,-,NA,40577,27,LaLiga,29/08/2009,1/25/1900,Segunda División,25,9,172,26,5,No,NA,NA,Yes,44203,2021,12,12,NA,No,0,Not_national_team,Not_national_team,Not_national_team,294,19361,36
Álvaro Domínguez,2010-2011,Atlético Madrid,DF,21,es ESP,1622,160,https://fbref.com/en/players/cd0a9411/Alvaro-Dominguez,2/5/1900,32644,NA,189cm,Spain,"DF (CB-FB, left)",Left,NA,2008-2009,19,Atlético Madrid,2008,https://www.transfermarkt.com/alvaro-dominguez/profil/spieler/62915,alvaro-dominguez,62915,Álvaro Domínguez,16/05/1989,32644,1989,Madrid,NA,Spain,Defender - Centre-Back,NA,Mönchengladbach,42533,-,NA,26/10/2008,19,LaLiga,No second tier career,NA,No second tier career,19,11,585,83,6,No,NA,NA,Yes,42533,2016,8,8,NA,No,0,Not_national_team,Not_national_team,Not_national_team,203,16978,9
Álvaro Domínguez,2011-2012,Atlético Madrid,DF,22,es ESP,2037,166,https://fbref.com/en/players/cd0a9411/Alvaro-Dominguez,2/5/1900,32644,NA,189cm,Spain,"DF (CB-FB, left)",Left,NA,2008-2009,19,Atlético Madrid,2008,https://www.transfermarkt.com/alvaro-dominguez/profil/spieler/62915,alvaro-dominguez,62915,Álvaro Domínguez,16/05/1989,32644,1989,Madrid,NA,Spain,Defender - Centre-Back,NA,Mönchengladbach,42533,-,NA,26/10/2008,19,LaLiga,No second tier career,NA,No second tier career,19,11,585,83,6,No,NA,NA,Yes,42533,2016,8,8,NA,No,0,Not_national_team,Not_national_team,Not_national_team,203,16978,9
Álvaro García,2013-2014,Granada,"FW,MF",20,es ESP,105,189,https://fbref.com/en/players/90bbd822/Alvaro-Garcia,32,"October 27, 1992 (Age: 32-364d)","Utrera, Spain",168cm,NA,"FW-MF (AM-WM, left)",Left,Rayo Vallecano,2013-2014,20,Granada,2013,https://www.transfermarkt.com/alvaro-garcia/profil/spieler/257062,alvaro-garcia,257062,Álvaro García,27/10/1992,33904,1992,Utrera,"1,67",Spain,Attack - Left Winger,both,Rayo Vallecano,23/08/2018,30/06/2028,Puma,18/08/2013,20,LaLiga,41829,21,Segunda División,20,2,113,16,2,No,NA,NA,No,NA,NA,NA,12,18,No,0,Not_national_team,Not_national_team,Not_national_team,392,28211,57
Álvaro Giménez,2011-2012,Mallorca,"FW,MF",20,es ESP,685,217,https://fbref.com/en/players/18017beb/Alvaro-Gimenez,34,"May 19, 1991 (Age: 34-160d)","Elche, Spain",182cm,Spain,FW-MF,Right,Racing Ferrol,2007-2008,16,Elche,2007,https://www.transfermarkt.com/alvaro-gimenez/profil/spieler/57935,alvaro-gimenez,57935,Álvaro Giménez,19/05/1991,33377,1991,Elche,"1,83",Spain,Attack - Centre-Forward,left,Racing Ferrol,25/07/2023,30/06/2026,NA,29/10/2011,20,LaLiga,22/09/2007,16,Segunda División,16,3,272,31,3,No,NA,NA,No,NA,NA,NA,18,20,No,0,Not_national_team,Not_national_team,Not_national_team,372,22552,65
Álvaro Giménez,2012-2013,Mallorca,"FW,MF",21,es ESP,12,214,https://fbref.com/en/players/18017beb/Alvaro-Gimenez,34,"May 19, 1991 (Age: 34-160d)","Elche, Spain",182cm,Spain,FW-MF,Right,Racing Ferrol,2007-2008,16,Elche,2007,https://www.transfermarkt.com/alvaro-gimenez/profil/spieler/57935,alvaro-gimenez,57935,Álvaro Giménez,19/05/1991,33377,1991,Elche,"1,83",Spain,Attack - Centre-Forward,left,Racing Ferrol,25/07/2023,30/06/2026,NA,29/10/2011,20,LaLiga,22/09/2007,16,Segunda División,16,3,272,31,3,No,NA,NA,No,NA,NA,NA,18,20,No,0,Not_national_team,Not_national_team,Not_national_team,372,22552,65
Álvaro Giménez,2013-2014,Elche,"FW,MF",22,es ESP,27,202,https://fbref.com/en/players/18017beb/Alvaro-Gimenez,34,"May 19, 1991 (Age: 34-160d)","Elche, Spain",182cm,Spain,FW-MF,Right,Racing Ferrol,2007-2008,16,Elche,2007,https://www.transfermarkt.com/alvaro-gimenez/profil/spieler/57935,alvaro-gimenez,57935,Álvaro Giménez,19/05/1991,33377,1991,Elche,"1,83",Spain,Attack - Centre-Forward,left,Racing Ferrol,25/07/2023,30/06/2026,NA,29/10/2011,20,LaLiga,22/09/2007,16,Segunda División,16,3,272,31,3,No,NA,NA,No,NA,NA,NA,18,20,No,0,Not_national_team,Not_national_team,Not_national_team,372,22552,65
Álvaro Giménez,2014-2015,Elche,"FW,MF",23,es ESP,390,223,https://fbref.com/en/players/18017beb/Alvaro-Gimenez,34,"May 19, 1991 (Age: 34-160d)","Elche, Spain",182cm,Spain,FW-MF,Right,Racing Ferrol,2007-2008,16,Elche,2007,https://www.transfermarkt.com/alvaro-gimenez/profil/spieler/57935,alvaro-gimenez,57935,Álvaro Giménez,19/05/1991,33377,1991,Elche,"1,83",Spain,Attack - Centre-Forward,left,Racing Ferrol,25/07/2023,30/06/2026,NA,29/10/2011,20,LaLiga,22/09/2007,16,Segunda División,16,3,272,31,3,No,NA,NA,No,NA,NA,NA,18,20,No,0,Not_national_team,Not_national_team,Not_national_team,372,22552,65
Álvaro González,2010-2011,Racing Sant,DF,20,es ESP,261,229,https://fbref.com/en/players/42dcf26d/Alvaro-Gonzalez,35,"January 8, 1990 (Age: 35-291d)","Potes, Spain",183cm,Spain,"DF (CB, right)",Right,Johor Darul Ta'zim FC,2010-2011,20,Racing Sant,2010,https://www.transfermarkt.com/alvaro-gonzalez/profil/spieler/183647,alvaro-gonzalez,183647,Álvaro González,8/1/1990,32881,1990,Potes,"1,82",Spain,Defender - Centre-Back,right,CD Tenerife,45998,30/06/2027,Puma,40548,21,LaLiga,17/08/2013,23,Segunda División,21,7,86,12,5,No,NA,NA,No,NA,NA,NA,15,22,No,0,Not_national_team,Not_national_team,Not_national_team,399,34872,10
Álvaro González,2011-2012,Racing Sant,DF,21,es ESP,3028,227,https://fbref.com/en/players/42dcf26d/Alvaro-Gonzalez,35,"January 8, 1990 (Age: 35-291d)","Potes, Spain",183cm,Spain,"DF (CB, right)",Right,Johor Darul Ta'zim FC,2010-2011,20,Racing Sant,2010,https://www.transfermarkt.com/alvaro-gonzalez/profil/spieler/183647,alvaro-gonzalez,183647,Álvaro González,8/1/1990,32881,1990,Potes,"1,82",Spain,Defender - Centre-Back,right,CD Tenerife,45998,30/06/2027,Puma,40548,21,LaLiga,17/08/2013,23,Segunda División,21,7,86,12,5,No,NA,NA,No,NA,NA,NA,15,22,No,0,Not_national_team,Not_national_team,Not_national_team,399,34872,10
Álvaro González,2012-2013,Zaragoza,DF,22,es ESP,2942,223,https://fbref.com/en/players/42dcf26d/Alvaro-Gonzalez,35,"January 8, 1990 (Age: 35-291d)","Potes, Spain",183cm,Spain,"DF (CB, right)",Right,Johor Darul Ta'zim FC,2010-2011,20,Racing Sant,2010,https://www.transfermarkt.com/alvaro-gonzalez/profil/spieler/183647,alvaro-gonzalez,183647,Álvaro González,8/1/1990,32881,1990,Potes,"1,82",Spain,Defender - Centre-Back,right,CD Tenerife,45998,30/06/2027,Puma,40548,21,LaLiga,17/08/2013,23,Segunda División,21,7,86,12,5,No,NA,NA,No,NA,NA,NA,15,22,No,0,Not_national_team,Not_national_team,Not_national_team,399,34872,10
Álvaro González,2014-2015,Espanyol,DF,24,es ESP,3141,235,https://fbref.com/en/players/42dcf26d/Alvaro-Gonzalez,35,"January 8, 1990 (Age: 35-291d)","Potes, Spain",183cm,Spain,"DF (CB, right)",Right,Johor Darul Ta'zim FC,2010-2011,20,Racing Sant,2010,https://www.transfermarkt.com/alvaro-gonzalez/profil/spieler/183647,alvaro-gonzalez,183647,Álvaro González,8/1/1990,32881,1990,Potes,"1,82",Spain,Defender - Centre-Back,right,CD Tenerife,45998,30/06/2027,Puma,40548,21,LaLiga,17/08/2013,23,Segunda División,21,7,86,12,5,No,NA,NA,No,NA,NA,NA,15,22,No,0,Not_national_team,Not_national_team,Not_national_team,399,34872,10
Álvaro Medrán,2014-2015,Real Madrid,MF,20,es ESP,19,378,https://fbref.com/en/players/31223bcf/Alvaro-Medran,31,"March 15, 1994 (Age: 31-225d)","Dos Torres, Spain",176cm,Spain,MF (CM-DM),Right,Al-Ettifaq,2013-2014,19,Real Madrid B,2013,https://www.transfermarkt.com/alvaro-medran/profil/spieler/253839,alvaro-medran,253839,Álvaro Medrán,15/03/1994,34408,1994,Dos Torres (Córdoba),"1,77",Spain,Midfield - Central Midfield,right,Al-Ettifaq,26/01/2024,30/06/2027,NA,18/10/2014,20,LaLiga,23/02/2014,19,Segunda División,19,7,433,34,7,No,NA,NA,No,NA,NA,NA,12,10,No,0,Not_national_team,Not_national_team,Not_national_team,173,11901,4
Álvaro Morata,2010-2011,Real Madrid,FW,17,es ESP,3,370,https://fbref.com/en/players/129af0db/Alvaro-Morata,32,"October 23, 1992 (Age: 33-003d)","Madrid, Spain",189cm,Spain,FW,Right,Como,2010-2011,17,Real Madrid,2010,https://www.transfermarkt.com/alvaro-morata/profil/spieler/128223,alvaro-morata,128223,Álvaro Morata,23/10/1992 (33),33900,1992,Madrid,"1,89",Spain,Attack - Centre-Forward,right,Como,45999,30/06/2026,adidas,40524,18,LaLiga,40917,19,Segunda División,18,28,386,67,10,No,NA,NA,No,NA,NA,NA,15,7,Yes,23,87,5257,37,560,31944,196
